kB totales       5031372   58356   44840
kB totales       5031372   58356   44840
kB totales       5031372   58356   44840
kB totales       5031372   58356   44840
kB totales       5100040   65116   51544
kB totales       7501788   80016   66388
kB totales       7501788   80020   66392
kB totales       7501788   79188   65560
kB totales       7501788   79188   65560
kB totales       7501788   79212   65584
kB totales       7501788   79364   65736
kB totales       7501788   79364   65736
kB totales       7501788   79364   65736
kB totales       7701480   88496   74864
kB totales       7701480   88536   74904
kB totales       7701480   88652   75020
kB totales       7701480   88652   75020
kB totales       7701480   88332   74700
kB totales       7701480   88332   74700
kB totales       7705080  143412  129748
kB totales       7705080  143496  129832
kB totales       7705080  143496  129832
kB totales       7705080  141136  127472
kB totales       7705080  141136  127460
kB totales       7705080  141164  127496
kB totales       7705080  141168  127500
kB totales       7705080  141168  127500
kB totales       7705080  141176  127508
kB totales       7705080  141176  127508
kB totales       7705080  141208  127540
kB totales       7705080  141208  127540
kB totales       7705080  141212  127544
kB totales       7705080  141212  127544
kB totales       14350696  478284  437412
kB totales       23236852 1162076 1106544
kB totales       16253276 1409448 1378992
kB totales       17248732 1582784 1549968
kB totales       19264204 1695124 1662204
kB totales       19482660 1738424 1705612
kB totales       15146256 1532660 1516252
kB totales       15146412 1548088 1531672
kB totales       15148312 1569728 1553316
kB totales       15148312 1580588 1564168
kB totales       15148312 1588868 1572448
kB totales       15148312 1594504 1578084
kB totales       15148312 1600700 1584280
kB totales       15150920 1610292 1593872
kB totales       15150920 1614300 1597880
kB totales       15150920 1623384 1606944
kB totales       15150920 1624468 1608044
kB totales       15150920 1631956 1615532
kB totales       15150920 1634128 1617704
kB totales       15150920 1639736 1623308
kB totales       15150920 1642424 1626000
kB totales       15150932 1646340 1629912
kB totales       15151948 1651172 1634748
kB totales       15151948 1652128 1635700
kB totales       15151948 1657792 1641368
kB totales       15151948 1660320 1643896
kB totales       15151948 1661312 1644884
kB totales       15151948 1667960 1651536
kB totales       15151948 1669664 1653240
kB totales       15151948 1669876 1653448
kB totales       15151948 1670692 1654268
kB totales       15152156 1674056 1657524
kB totales       15152156 1677484 1660952
