# time,count,1 min rate,mean rate,5 min rate,15 min rate
5,0,0.0,0.0,0.0,0.0
10,0,0.0,0.0,0.0,0.0
15,0,0.0,0.0,0.0,0.0
20,27,0.3997779268533836,1.3441558897087635,0.08264273089191254,0.027700759975516354
25,57,0.8795291950658767,2.2716224615348004,0.18705946223970596,0.06300426632353305
30,74,1.0810549136840852,2.4475156237177202,0.24016469828647413,0.08149172989511184
35,144,2.0820144962838314,4.0864582797137325,0.46098335300643095,0.1563863204585535
40,176,2.4592437890038243,4.364161037575414,0.5657580823817996,0.19319295003996043
45,271,3.6538406977345974,5.978228152697377,0.8440036272952145,0.2885212764471536
50,384,5.072745252828507,7.628933915910475,1.1837643625841288,0.40548207741702513
55,517,6.841942858784689,9.342558268757346,1.6137749147048377,0.5539277793436534
64,598,7.766074083258288,9.2856497008485,1.8912268111878614,0.6527977319616798
69,751,7.464955425382037,10.820954539569168,1.9260817662188778,0.6713417412849665
74,907,9.33072257399645,12.190210778461449,2.40332565709677,0.8382590874467712
80,1021,11.683173104907404,12.755409931378791,3.139242530494797,1.1039508670646268
85,1191,13.467528062920595,14.004052616607394,3.6493259854293765,1.2861999792994738
90,1382,15.413045100165343,15.34721348677521,4.213786977902094,1.4884919813329596
95,1591,17.506838408257135,16.738044584054904,4.831726726272685,1.7107158325091787
100,1818,19.737052471163814,18.16999956220815,5.502261304454728,1.9527611073543367
105,2028,21.53309058998271,19.30388156944328,6.108821573126263,2.1757369282028254
110,2237,23.121560961366846,20.325616606090808,6.692133445444382,2.3930453075164984
115,2444,24.630997605585396,21.24112174956764,7.275721148251522,2.6124738565760257
120,2653,25.98776412518723,22.09704170653561,7.843051576292325,2.828470677323657
125,2865,27.28402293472537,22.90850974559538,8.410921984861883,3.0465949340509493
130,3082,28.508620846503263,23.69597063265378,8.976017739631416,3.265726810040195
135,3281,29.47539414465989,24.2917583672006,9.498716190766267,3.472564358139281
140,3496,30.55676192273129,24.959356780985967,10.052443707242286,3.6915523595718516
145,3700,31.375766019290513,25.50503526484324,10.560656111299547,3.8971387998021547
150,3916,32.33717068585212,26.094367841729436,11.103442723231716,4.115990655092719
155,4118,32.96584780633453,26.555368939323234,11.584366513812732,4.315901551456231
160,4327,33.688178733306835,27.031266840008364,12.087092716433935,4.524677184659599
165,4533,34.25680856573692,27.46018789978952,12.561675330385972,4.725647986728022
170,4743,34.875919969500636,27.887420749107537,13.048248039101905,4.932153562400533
175,4956,35.49350330978917,28.307303586843435,13.536695536039714,5.140839156993043
180,5168,35.99774294429321,28.698374653182338,14.003846869025967,5.34393648007624
185,5384,36.62157697439474,29.089912060991875,14.496333961989428,5.5569889171099645
190,5608,37.259496457741896,29.50297928970391,14.993903796237293,5.7732931328556765
195,5832,37.89438406660108,29.8948385375667,15.49316665220985,5.991723081566038
200,6051,38.33458881138211,30.242074428366635,15.954426035891224,6.198970621569075
205,6267,38.73959672811123,30.55782122371823,16.40806147254921,6.405069978699885
210,6501,39.36807987296468,30.94420817797711,16.907090322715067,6.627756000450427
215,6705,39.498561001999974,31.173077764573893,17.30531109288767,6.818183456620708
220,6917,39.74653837257651,31.42793187427946,17.723395526556693,7.01642015893193
225,7123,39.894732981959244,31.644807531344462,18.118041086178977,7.208018447786237
230,7316,39.759229614339695,31.795705659292757,18.449966671438446,7.379718736214937
235,7520,39.85843613683577,31.986973351381675,18.822685938633644,7.565980204534429
240,7734,40.093630597420294,32.21188031616153,19.218996081330516,7.7611820295997855
245,7948,40.29402883015871,32.42773076102766,19.605450084297185,7.954194376485539
250,8167,40.57435080733608,32.65494352599254,20.00535081984406,8.152785588026736
255,8369,40.560410486475675,32.80654532338261,20.34244472061018,8.331440057287754
260,8577,40.61154924042646,32.975437893324084,20.68718978621374,8.513536875230542
265,8796,40.86648368733374,33.17944402821816,21.069210937144497,8.709029244311372
270,9009,41.00508799886259,33.353602942164656,21.425083578426918,8.896790373559487
275,9218,41.068645653231705,33.50695837718756,21.76185132538157,9.079079156016713
280,9424,41.06315704984442,33.64414432158623,22.07982995413659,9.25592590931604
285,9635,41.154053993398634,33.79402287089145,22.41238711385655,9.438441087116372
290,9841,41.18970986740016,33.921525962024845,22.7295304594981,9.616621011893216
295,10055,41.33445267464295,34.07183601784776,23.064571851355783,9.801570005597464
300,10271,41.46762248600443,34.223717564823104,23.394075496096477,9.98549435376525
