# time,value
20,0.0
25,1.4603174603174602
30,1.4558823529411764
35,1.3404255319148937
40,1.3298969072164948
45,1.4018691588785046
50,1.4351851851851851
55,1.4
60,1.311926605504587
65,1.4545454545454546
70,1.4444444444444444
75,1.4
80,1.4466019417475728
85,1.36
90,1.4607843137254901
95,1.56
100,1.3644859813084111
105,1.2980769230769231
110,1.3009708737864079
115,1.3465346534653466
120,0.49547920433996384
125,1.872093023255814
130,1.8804347826086956
135,1.7959183673469388
140,2.0113636363636362
145,2.0106382978723403
150,1.8979591836734695
155,1.9423076923076923
160,1.872340425531915
165,1.5
170,1.8613861386138615
175,1.693069306930693
180,1.8265306122448979
185,1.7980769230769231
190,1.8762886597938144
195,1.9550561797752808
200,1.5192307692307692
