# time,count
25,1
30,1
35,1
40,1
45,1
50,1
55,1
60,1
65,1
72,1
77,1
82,1
87,1
92,1
97,1
102,1
107,1
112,1
117,1
122,1
127,1
132,1
137,1
142,1
147,1
152,1
157,1
162,1
167,1
172,1
177,1
182,1
187,1
192,1
197,1
202,1
207,1
212,1
217,1
222,1
227,1
232,1
237,1
242,1
247,1
252,1
257,1
262,1
267,1
272,1
277,1
282,1
287,1
292,1
297,1
302,1
307,1
312,1
317,1
322,1
327,1
332,1
337,1
342,1
347,1
352,1
357,1
362,1
367,1
372,1
377,1
382,1
387,1
392,1
397,1
402,1
407,1
412,1
417,1
422,1
427,1
432,1
437,1
442,1
447,1
452,1
457,1
462,1
467,1
472,1
477,1
482,1
487,1
492,1
497,1
502,1
507,1
512,1
517,1
522,1
527,1
532,1
537,1
542,1
547,1
552,1
557,1
562,1
567,1
572,1
577,1
582,1
587,1
592,1
597,1
602,1
607,1
612,1
617,1
622,1
627,1
632,1
637,1
642,1
647,1
652,1
657,1
662,1
667,1
672,1
677,1
682,1
687,1
692,1
697,1
702,1
707,1
712,1
717,1
722,1
727,1
732,1
737,1
742,1
747,1
752,1
757,1
762,1
767,1
772,1
777,1
782,1
787,1
792,1
797,1
802,1
807,1
812,1
817,1
822,1
827,1
832,1
837,1
842,1
847,1
852,1
857,1
862,1
867,1
872,1
877,1
882,1
887,1
892,1
897,1
902,1
907,1
912,1
917,1
922,1
927,1
932,1
937,1
942,1
947,1
952,1
957,1
962,1
967,1
972,1
977,1
982,1
987,1
992,1
997,1
1002,1
1007,1
1012,1
1017,1
1022,1
1027,1
1032,1
1037,1
1042,1
1047,1
1052,1
1057,1
1062,1
1067,1
1072,1
1077,1
1082,1
1087,1
1092,1
1097,1
1102,1
1107,1
1112,1
1117,1
1122,1
1127,1
1132,1
1137,1
1142,1
1147,1
1152,1
1157,1
1162,1
1167,1
1172,1
1177,1
1182,1
1187,1
1192,1
1197,1
1202,1
1207,1
1212,1
1217,1
1222,1
1227,1
1232,1
1237,1
1242,1
1247,1
1252,1
1257,1
1262,1
1267,1
1272,1
1277,1
1282,1
1287,1
1292,1
1297,1
1302,1
1307,1
1312,1
1317,1
1322,1
1327,1
1332,1
1337,1
1342,1
1347,1
1352,1
1357,1
1362,1
1367,1
1372,1
1377,1
1382,1
1387,1
1392,1
1397,1
1402,1
1407,1
1412,1
1417,1
1422,1
1427,1
1432,1
1437,1
1442,1
1447,1
1452,1
1457,1
1462,1
1467,1
1472,1
1477,1
1482,1
1487,1
1492,1
1497,1
1502,1
1507,1
1512,1
1517,1
1522,1
1527,1
1532,1
1537,1
1542,1
1547,1
1552,1
1557,1
1562,1
1567,1
1572,1
1577,1
1582,1
1587,1
1592,1
1597,1
1602,1
1607,1
1612,1
1622,1
1627,1
1632,1
1637,1
1642,1
1647,1
1652,1
1657,1
1662,1
1667,1
1672,1
1677,1
1682,1
1687,1
1692,1
1697,1
1702,1
1707,1
1712,1
1717,1
1722,1
1727,1
1732,1
1737,1
1742,1
1755,1
1768,1
