"# time","value"
"5","0.0"
"10","0.0"
"15","0.0"
"20","0.0"
"25","46.8"
"30","54.4"
"35","51.2"
"40","44.6"
"45","54.4"
"50","50.0"
"55","49.0"
"60","50.0"
"65","48.8"
"70","51.0"
"75","48.8"
"80","49.8"
"85","48.8"
"90","50.8"
"95","48.2"
"100","52.0"
"105","49.4"
"110","50.2"
"115","49.6"
"120","49.2"
"125","50.2"
"130","49.8"
"135","49.6"
"140","49.6"
"145","49.8"
"150","49.2"
"155","50.6"
"160","49.6"
"165","48.8"
"170","51.0"
"175","49.6"
"180","49.2"
"185","49.2"
"190","51.0"
"195","49.2"
"200","49.4"
"205","49.6"
"210","49.8"
"215","50.2"
"220","49.4"
"225","50.8"
"230","49.6"
"235","48.8"
"240","50.6"
"245","49.0"
"250","50.0"
"255","50.2"
"260","50.0"
"265","45.6"
"270","53.2"
"275","50.6"
"280","49.8"
"285","49.6"
"290","49.6"
"295","48.6"
"300","51.0"
"305","49.8"
"310","49.2"
"315","50.6"
"320","48.0"
"325","51.0"
"330","49.4"
"335","50.4"
"340","49.8"
"345","47.8"
"350","51.4"
"355","50.0"
"360","49.2"
"365","50.0"
"370","50.0"
"375","49.8"
"380","49.0"
"385","48.4"
"390","48.4"
"395","49.2"
"400","54.0"
"405","48.2"
"410","49.6"
"415","50.8"
"420","49.6"
"425","50.2"
"430","50.0"
"435","50.0"
"440","49.4"
"445","49.6"
"450","49.0"
"455","50.6"
"460","49.2"
"465","50.8"
"470","49.8"
"475","49.4"
"480","50.2"
"485","49.4"
"490","49.0"
"495","50.4"
"500","48.0"
"505","51.8"
"510","49.2"
"515","50.0"
"520","49.8"
"525","47.4"
"530","52.2"
"535","49.0"
"540","50.2"
"545","49.8"
"550","47.6"
"555","48.6"
"560","52.0"
"565","48.8"
"570","51.0"
"575","51.4"
"580","49.6"
"585","49.4"
"590","49.0"
"595","50.2"
"600","48.8"
"605","51.2"
"610","49.8"
"615","49.6"
"620","50.0"
"625","49.0"
"630","46.4"
"635","53.4"
"640","50.6"
"645","48.0"
"650","51.4"
"655","49.8"
"660","49.2"
"665","49.4"
"670","49.8"
"675","49.4"
"680","51.0"
"685","49.2"
"690","49.0"
"695","51.2"
"700","49.8"
"705","49.0"
"710","50.2"
"715","48.8"
"720","49.0"
"725","48.0"
"730","52.2"
"735","49.4"
"740","48.0"
"745","52.8"
"750","49.2"
"755","50.8"
"760","49.0"
"765","50.4"
"770","50.0"
"775","49.6"
"780","49.8"
"785","49.8"
"790","48.8"
"795","49.2"
"800","51.4"
"805","49.8"
"810","49.0"
"815","50.4"
"820","49.6"
"825","50.0"
"830","49.6"
"835","48.6"
"840","51.0"
"845","49.6"
"850","50.0"
"855","49.2"
"860","50.4"
"865","48.6"
"870","51.0"
"875","49.6"
"880","48.6"
"885","51.0"
"890","49.4"
"895","49.4"
"900","50.6"
"905","48.6"
"910","50.6"
"915","50.0"
"920","49.4"
"925","50.0"
"930","49.8"
"935","49.4"
"940","50.4"
"945","49.2"
"950","49.8"
"955","48.8"
"960","50.2"
"965","49.8"
"970","49.6"
"975","49.6"
"980","50.0"
"985","50.6"
"990","49.4"
"995","50.2"
"1000","49.6"
"1005","50.0"
"1010","45.0"
"1015","51.6"
"1020","52.6"
"1025","47.4"
"1030","52.2"
"1035","48.8"
"1040","50.8"
"1045","49.8"
"1050","49.0"
"1055","50.2"
"1060","48.4"
"1065","51.4"
"1070","50.6"
"1075","58.6"
"1080","64.6"
"1085","59.2"
"1090","69.0"
"1095","60.4"
"1100","58.4"
"1105","60.0"
"1110","60.8"
"1115","61.2"
"1120","68.4"
"1125","63.4"
"1130","75.8"
"1135","65.0"
"1140","62.0"
"1145","58.8"
"1150","74.2"
"1155","59.6"
"1160","58.8"
"1165","57.8"
"1170","57.6"
"1175","52.4"
"1180","55.0"
"1185","55.8"
"1190","65.2"
"1195","64.8"
"1200","55.6"
"1205","64.0"
"1210","68.8"
"1215","69.6"
"1220","70.2"
"1225","70.2"
"1230","66.8"
"1235","63.2"
"1240","57.4"
"1245","56.0"
"1250","73.0"
"1255","64.6"
"1260","51.0"
"1265","62.4"
"1270","63.4"
"1275","62.0"
"1280","68.8"
"1285","61.6"
"1290","72.4"
"1295","63.4"
"1300","61.8"
"1305","59.0"
"1310","59.6"
"1315","54.6"
"1320","65.0"
"1325","54.6"
"1330","59.0"
"1335","58.8"
"1340","63.4"
"1345","52.8"
"1350","54.8"
"1355","55.6"
"1360","70.6"
"1365","58.2"
"1370","70.2"
"1375","66.2"
"1380","64.0"
"1385","63.8"
"1390","69.8"
"1395","57.2"
"1400","66.0"
"1405","69.0"
"1410","66.4"
"1415","63.0"
"1420","58.2"
"1425","60.0"
"1430","66.4"
"1435","65.2"
"1440","66.2"
"1445","69.8"
"1450","73.4"
"1455","67.2"
"1460","77.2"
"1465","65.2"
"1470","62.4"
"1475","60.0"
"1480","62.0"
"1485","64.8"
"1490","54.0"
"1495","62.8"
"1500","65.4"
"1505","62.4"
"1510","61.8"
"1515","62.8"
"1520","69.4"
"1525","69.4"
"1530","62.8"
"1535","57.2"
"1540","78.2"
"1545","75.2"
"1550","76.8"
"1555","63.6"
"1560","62.8"
"1565","64.2"
"1570","56.8"
"1575","60.2"
"1580","69.6"
"1585","76.0"
"1590","68.0"
"1595","67.8"
"1600","63.6"
"1605","67.0"
"1610","75.6"
"1615","56.6"
"1620","59.2"
"1625","62.2"
"1630","65.8"
"1635","60.0"
"1640","64.6"
"1645","62.0"
"1650","66.6"
"1655","68.8"
"1660","61.6"
"1665","62.6"
"1670","65.2"
"1675","60.6"
"1680","65.4"
"1685","65.8"
"1690","75.0"
"1695","68.6"
"1700","72.2"
"1705","72.6"
"1710","67.4"
"1715","65.0"
"1720","74.0"
"1725","70.4"
"1730","72.6"
"1735","69.2"
"1740","69.4"
"1745","66.0"
"1750","67.8"
"1755","65.2"
"1760","69.2"
"1765","63.0"
"1770","59.8"
"1775","67.8"
"1780","76.2"
"1785","80.2"
"1790","77.8"
"1795","79.0"
"1800","68.6"
"1805","73.8"
"1810","73.0"
"1815","75.6"
"1820","76.4"
"1825","60.4"
"1830","56.6"
"1835","64.4"
"1840","74.6"
"1845","75.8"
"1850","49.6"
"1855","68.6"
"1860","77.8"
"1865","72.6"
"1870","71.0"
"1875","69.8"
"1880","64.4"
"1885","66.0"
