"# time","value"
"10","0.0"
"15","91.4"
"20","98.6"
"25","98.8"
"30","98.8"
"35","98.6"
"40","98.8"
"45","98.6"
"50","98.8"
"55","98.8"
"60","98.8"
"65","98.8"
"70","98.8"
"75","98.8"
"80","99.0"
"85","98.8"
"90","98.8"
"95","99.0"
"100","98.8"
"105","98.8"
"110","98.8"
"115","98.8"
"120","99.0"
"125","98.8"
"130","98.8"
"135","98.8"
"140","98.8"
"145","99.0"
"150","98.8"
"155","98.8"
"160","98.8"
"165","99.0"
"170","98.8"
"175","98.8"
"180","98.8"
"185","98.8"
"190","98.8"
"195","99.0"
"200","98.8"
"205","98.8"
"210","98.8"
"215","98.8"
"220","99.0"
"225","98.8"
"230","98.8"
"235","98.8"
"240","98.8"
"245","99.0"
"250","98.8"
"255","98.8"
"260","98.8"
"265","98.8"
"270","99.0"
"275","98.8"
"280","98.8"
"285","98.8"
"290","99.0"
"295","98.8"
"300","98.8"
"305","98.8"
"310","99.0"
"315","98.8"
"320","98.8"
"325","98.8"
"330","98.8"
"335","98.8"
"340","99.0"
"345","98.8"
"350","98.8"
"355","98.8"
"360","99.0"
"365","98.8"
"370","99.0"
"375","98.8"
"380","99.0"
"385","98.8"
"390","99.0"
"395","98.8"
"400","99.0"
"405","98.8"
"410","98.8"
"415","99.0"
"420","98.8"
"425","99.0"
"430","98.8"
"435","99.0"
"440","98.8"
"445","99.0"
"450","98.8"
"455","99.0"
"460","98.8"
"465","99.0"
"470","98.8"
"475","99.0"
"480","98.8"
"485","99.0"
"490","98.8"
"495","99.0"
"500","98.8"
"505","99.0"
"510","98.8"
"515","99.0"
"520","98.8"
"525","99.0"
"530","99.0"
"535","98.8"
"540","99.0"
"545","98.8"
"550","99.0"
"555","98.4"
"560","98.8"
"565","99.0"
"570","98.8"
"575","99.0"
"580","98.8"
"585","99.0"
"590","98.8"
"595","98.8"
"600","99.0"
"605","98.8"
"610","99.0"
"615","98.8"
"620","99.0"
"625","98.8"
"630","99.0"
"635","98.8"
"640","99.0"
"645","99.0"
"650","99.0"
"655","99.0"
"660","99.0"
"665","99.0"
"670","99.0"
"675","99.0"
"680","98.8"
"685","99.0"
"690","99.0"
"695","99.0"
"700","99.0"
"705","99.0"
"710","99.0"
"715","99.0"
"720","99.0"
"725","99.0"
"730","98.8"
"735","99.0"
"740","99.0"
"745","99.0"
"750","99.0"
"755","99.0"
"760","99.0"
"765","99.0"
"770","99.0"
"775","99.0"
"780","99.0"
"785","99.0"
"790","99.0"
"795","99.0"
"800","98.8"
"805","99.0"
"810","99.0"
"815","99.0"
"820","99.0"
"825","99.0"
"830","99.0"
"835","99.0"
"840","99.0"
"845","99.0"
"850","99.0"
"855","99.0"
"860","99.0"
"865","99.0"
"870","99.0"
"875","99.0"
"880","98.8"
"885","99.0"
"890","99.0"
"895","99.0"
"900","99.0"
