"# time","value"
"10","0.0"
"15","30.2"
"20","33.2"
"25","79.2"
"30","79.2"
"35","119.4"
"40","119.4"
"45","119.4"
"50","119.4"
"55","119.4"
"60","119.4"
"65","119.4"
"70","119.4"
"75","119.4"
"80","119.4"
"85","119.4"
"90","119.4"
"95","119.4"
"100","119.4"
"105","119.4"
"110","119.4"
"115","119.4"
"120","119.4"
"125","119.4"
"130","119.4"
"135","119.4"
"140","119.4"
"145","119.4"
"150","119.4"
"155","119.4"
"160","119.4"
"165","119.4"
"170","119.4"
"175","119.4"
"180","119.4"
"185","119.4"
"190","119.4"
"195","119.4"
"200","119.4"
"205","119.4"
"210","119.4"
"215","119.4"
"220","119.4"
"225","119.4"
"230","119.4"
"235","119.4"
"240","119.4"
"245","119.4"
"250","119.4"
"255","119.4"
"260","119.4"
"265","119.4"
"270","119.4"
"275","119.4"
"280","119.4"
"285","119.4"
"290","119.4"
"295","119.4"
"300","119.4"
"305","119.4"
"310","119.4"
"315","119.4"
"320","119.4"
"325","119.4"
"330","119.4"
"335","119.4"
"340","119.4"
"345","119.4"
"350","119.4"
"355","119.4"
"360","119.4"
"365","119.4"
"370","119.4"
"375","119.4"
"380","119.4"
"385","119.4"
"390","119.4"
"395","119.4"
"400","119.4"
"405","119.4"
"410","119.4"
"415","119.4"
"420","119.4"
"425","119.4"
"430","119.4"
"435","119.4"
"440","119.4"
"445","119.4"
"450","119.4"
"455","119.4"
"460","119.4"
"465","119.4"
"470","119.4"
"475","119.4"
"480","119.4"
"485","119.4"
"490","119.4"
"495","119.4"
"500","119.4"
"505","119.4"
"510","119.4"
"515","119.4"
"520","119.4"
"525","119.4"
"530","119.4"
"535","119.4"
"540","119.4"
"545","119.4"
"550","119.4"
"555","119.4"
"560","119.4"
"565","119.4"
"570","119.4"
"575","119.4"
"580","119.4"
"585","119.4"
"590","119.4"
"595","119.4"
"600","119.4"
"605","119.4"
"610","119.4"
"615","119.4"
"620","119.4"
"625","119.4"
"630","119.4"
"635","119.4"
"640","119.4"
"645","119.4"
"650","119.4"
"655","119.4"
"660","119.4"
"665","119.4"
"670","119.4"
"675","119.4"
"680","119.4"
"685","119.4"
"690","119.4"
"695","119.4"
"700","119.4"
"705","119.4"
"710","119.4"
"715","119.4"
"720","119.4"
"725","119.4"
"730","119.4"
"735","119.4"
"740","119.4"
"745","119.4"
"750","119.4"
"755","119.4"
"760","119.4"
"765","119.4"
"770","119.4"
"775","119.4"
"780","119.4"
"785","119.4"
"790","119.4"
"795","119.4"
"800","119.4"
"805","119.4"
"810","119.4"
"815","119.4"
"820","119.4"
"825","119.4"
"830","119.4"
"835","119.4"
"840","119.4"
"845","119.4"
"850","119.4"
"855","119.4"
"860","119.4"
"865","119.4"
"870","119.4"
"875","119.4"
"880","119.4"
"885","119.4"
"890","119.4"
"895","119.4"
"900","119.4"
