"# time","value"
"10","0.0"
"15","30.2"
"20","33.0"
"25","65.6"
"30","66.0"
"35","66.2"
"40","66.0"
"45","144.8"
"50","144.8"
"55","144.8"
"60","144.8"
"65","144.8"
"70","144.8"
"75","144.8"
"80","144.8"
"85","144.8"
"90","144.8"
"95","144.8"
"100","144.8"
"105","144.8"
"110","144.8"
"115","144.8"
"120","144.8"
"125","144.8"
"130","144.8"
"135","144.8"
"140","144.8"
"145","144.8"
"150","144.8"
"155","144.8"
"160","144.8"
"165","144.8"
"170","144.8"
"175","144.8"
"180","144.8"
"185","144.8"
"190","144.8"
"195","144.8"
"200","144.8"
"205","144.8"
"210","144.8"
"215","144.8"
"220","144.8"
"225","144.8"
"230","144.8"
"235","144.8"
"240","144.8"
"245","144.8"
"250","144.8"
"255","144.8"
"260","144.8"
"265","144.8"
"270","144.8"
"275","144.8"
"280","144.8"
"285","144.8"
"290","144.8"
"295","144.8"
"300","144.8"
"305","144.8"
"310","144.8"
"315","144.8"
"320","144.8"
"325","144.8"
"330","144.8"
"335","144.8"
"340","144.8"
"345","144.8"
"350","144.8"
"355","144.8"
"360","144.8"
"365","144.8"
"370","144.8"
"375","144.8"
"380","144.8"
"385","144.8"
"390","144.8"
"395","144.8"
"400","144.8"
"405","144.8"
"410","144.8"
"415","144.8"
"420","144.8"
"425","144.8"
"430","144.8"
"435","144.8"
"440","144.8"
"445","144.8"
"450","144.8"
"455","144.8"
"460","144.8"
"465","144.8"
"470","144.8"
"475","144.8"
"480","144.8"
"485","144.8"
"490","144.8"
"495","144.8"
"500","144.8"
"505","144.8"
"510","144.8"
"515","144.8"
"520","144.8"
"525","144.8"
"530","144.8"
"535","144.8"
"540","144.8"
"545","144.8"
"550","144.8"
"555","144.8"
"560","144.8"
"565","144.8"
"570","144.8"
"575","144.8"
"580","144.8"
"585","144.8"
"590","144.8"
"595","144.8"
"600","144.8"
"605","144.8"
"610","144.8"
"615","144.8"
"620","144.8"
"625","144.8"
"630","144.8"
"635","144.8"
"640","144.8"
"645","144.8"
"650","144.8"
"655","144.8"
"660","144.8"
"665","144.8"
"670","144.8"
"675","144.8"
"680","144.8"
"685","144.8"
"690","144.8"
"695","144.8"
"700","144.8"
"705","144.8"
"710","144.8"
"715","144.8"
"720","144.8"
"725","144.8"
"730","144.8"
"735","144.8"
"740","144.8"
"745","144.8"
"750","144.8"
"755","144.8"
"760","144.8"
"765","144.8"
"770","144.8"
"775","144.8"
"780","144.8"
"785","144.8"
"790","144.8"
"795","144.8"
"800","144.8"
"805","144.8"
"810","144.8"
"815","144.8"
"820","144.8"
"825","144.8"
"830","144.8"
"835","144.8"
"840","144.8"
"845","144.8"
"850","144.8"
"855","144.8"
"860","144.8"
"865","144.8"
"870","144.8"
"875","144.8"
"880","144.8"
"885","144.8"
"890","144.8"
"895","144.8"
"900","144.8"
