"# time","value"
"10","0.0"
"15","45.4"
"20","49.6"
"25","118.8"
"30","118.8"
"35","118.8"
"40","118.8"
"45","118.8"
"50","118.8"
"55","118.8"
"60","118.8"
"65","118.8"
"70","118.8"
"75","118.8"
"80","118.8"
"85","118.8"
"90","118.8"
"95","118.8"
"100","118.8"
"105","118.8"
"110","118.8"
"115","118.8"
"120","118.8"
"125","118.8"
"130","118.8"
"135","118.8"
"140","118.8"
"145","118.8"
"150","118.8"
"155","118.8"
"160","118.8"
"165","118.8"
"170","118.8"
"175","118.8"
"180","118.8"
"185","118.8"
"190","118.8"
"195","118.8"
"200","118.8"
"205","118.8"
"210","118.8"
"215","118.8"
"220","118.8"
"225","118.8"
"230","118.8"
"235","118.8"
"240","118.8"
"245","118.8"
"250","118.8"
"255","118.8"
"260","118.8"
"265","118.8"
"270","118.8"
"275","118.8"
"280","118.8"
"285","118.8"
"290","118.8"
"295","118.8"
"300","118.8"
"305","118.8"
"310","118.8"
"315","118.8"
"320","118.8"
"325","118.8"
"330","118.8"
"335","118.8"
"340","118.8"
"345","118.8"
"350","118.8"
"355","118.8"
"360","118.8"
"365","118.8"
"370","118.8"
"375","118.8"
"380","118.8"
"385","118.8"
"390","118.8"
"395","118.8"
"400","118.8"
"405","118.8"
"410","118.8"
"415","118.8"
"420","118.8"
"425","118.8"
"430","118.8"
"435","118.8"
"440","118.8"
"445","118.8"
"450","118.8"
"455","118.8"
"460","118.8"
"465","118.8"
"470","118.8"
"475","118.8"
"480","118.8"
"485","118.8"
"490","118.8"
"495","118.8"
"500","118.8"
"505","118.8"
"510","118.8"
"515","118.8"
"520","118.8"
"525","118.8"
"530","118.8"
"535","118.8"
"540","118.8"
"545","118.8"
"550","118.8"
"555","118.8"
"560","118.8"
"565","118.8"
"570","118.8"
"575","118.8"
"580","118.8"
"585","118.8"
"590","118.8"
"595","118.8"
"600","118.8"
"605","118.8"
"610","118.8"
"615","118.8"
"620","118.8"
"625","118.8"
"630","118.8"
"635","118.8"
"640","118.8"
"645","118.8"
"650","118.8"
"655","118.8"
"660","118.8"
"665","118.8"
"670","118.8"
"675","118.8"
"680","118.8"
"685","118.8"
"690","118.8"
"695","118.8"
"700","118.8"
"705","118.8"
"710","118.8"
"715","118.8"
"720","118.8"
"725","118.8"
"730","118.8"
"735","118.8"
"740","118.8"
"745","118.8"
"750","118.8"
"755","118.8"
"760","118.8"
"765","118.8"
"770","118.8"
"775","118.8"
"780","118.8"
"785","118.8"
"790","118.8"
"795","118.8"
"800","118.8"
"805","118.8"
"810","118.8"
"815","118.8"
"820","118.8"
"825","118.8"
"830","118.8"
"835","118.8"
"840","118.8"
"845","118.8"
"850","118.8"
"855","118.8"
"860","118.8"
"865","118.8"
"870","118.8"
"875","118.8"
"880","118.8"
"885","118.8"
"890","118.8"
"895","118.8"
"900","118.8"
