# time,count
5,1
10,1
15,1
20,1
25,1
30,1
35,1
40,1
46,1
51,1
56,1
61,1
66,1
71,1
76,1
81,1
86,1
91,1
96,1
101,1
106,1
111,1
116,1
121,1
126,1
131,1
136,1
141,1
146,1
151,1
156,1
161,1
166,1
171,1
176,1
181,1
186,1
191,1
196,1
201,1
206,1
211,1
216,1
221,1
226,1
231,1
236,1
241,1
246,1
251,1
256,1
261,1
266,1
271,1
276,1
281,1
286,1
291,1
296,1
302,1
307,1
312,1
317,1
322,1
327,1
332,1
337,1
342,1
347,1
352,1
357,1
362,1
367,1
372,1
377,1
382,1
387,1
392,1
397,1
402,1
407,1
412,1
417,1
422,1
427,1
432,1
437,1
442,1
447,1
452,1
457,1
462,1
467,1
472,1
477,1
482,1
487,1
492,1
497,1
502,1
507,1
512,1
517,1
522,1
527,1
532,1
537,1
542,1
547,1
552,1
557,1
562,1
567,1
572,1
577,1
582,1
587,1
592,1
597,1
602,1
607,1
612,1
617,1
622,1
627,1
632,1
637,1
642,1
647,1
652,1
657,1
662,1
667,1
672,1
677,1
682,1
687,1
692,1
697,1
702,1
707,1
712,1
717,1
722,1
727,1
732,1
737,1
742,1
747,1
752,1
757,1
762,1
767,1
772,1
777,1
782,1
787,1
792,1
797,1
802,1
807,1
812,1
817,1
822,1
827,1
832,1
837,1
842,1
847,1
852,1
857,1
862,1
867,1
872,1
877,1
882,1
887,1
892,1
897,1
902,1
907,1
912,1
917,1
922,1
927,1
932,1
937,1
942,1
947,1
952,1
957,1
962,1
967,1
972,1
977,1
982,1
987,1
992,1
997,1
1002,1
1007,1
1012,1
1017,1
1022,1
1027,1
1032,1
1037,1
1042,1
1047,1
1052,1
1057,1
1062,1
1067,1
1072,1
1077,1
1082,1
1087,1
1092,1
1097,1
1102,1
1107,1
1112,1
1117,1
1122,1
1127,1
1132,1
1137,1
1142,1
1147,1
1152,1
1157,1
1162,1
1167,1
1172,1
1177,1
1182,1
1187,1
1192,1
1197,1
1202,1
1207,1
1212,1
1217,1
1222,1
1227,1
1232,1
1237,1
1242,1
1247,1
1252,1
1257,1
1262,1
1267,1
1272,1
1277,1
1282,1
1287,1
1292,1
1297,1
1302,1
1307,1
1312,1
1317,1
1322,1
1327,1
1332,1
1337,1
1342,1
1347,1
1352,1
1357,1
1362,1
1367,1
1372,1
1377,1
1382,1
1387,1
1392,1
1397,1
1402,1
1407,1
1412,1
1417,1
1422,1
1427,1
1432,1
1437,1
1442,1
1447,1
1452,1
1457,1
1462,1
1467,1
1472,1
1477,1
1482,1
1487,1
1492,1
1497,1
1502,1
1507,1
1512,1
1517,1
1522,1
1527,1
1532,1
1537,1
1542,1
1547,1
1552,1
1557,1
1562,1
1567,1
1572,1
1577,1
1582,1
1587,1
1592,1
1597,1
1602,1
1607,1
1612,1
1617,1
1622,1
1627,1
1632,1
1637,1
1642,1
1647,1
1652,1
1657,1
1662,1
1667,1
1672,1
1677,1
1682,1
1687,1
1692,1
1697,1
1702,1
1707,1
1712,1
1717,1
1722,1
1727,1
1732,1
1737,1
1742,1
1747,1
1752,1
1757,1
1762,1
1767,1
1772,1
1777,1
1782,1
1787,1
1792,1
1797,1
1802,1
1807,1
1812,1
1817,1
1822,1
1827,1
1832,1
1837,1
1842,1
1847,1
1852,1
1857,1
1862,1
1867,1
1872,1
1877,1
1882,1
1888,1
1893,1
1898,1
1903,1
1908,1
1913,1
1918,1
1923,1
1928,1
1933,1
1938,1
1943,1
1948,1
1953,1
1958,1
1963,1
1968,1
1973,1
1978,1
1983,1
1988,1
1993,1
1998,1
2003,1
2008,1
2013,1
2018,1
2023,1
2028,1
2033,1
2038,1
2043,1
2048,1
2053,1
2058,1
2063,1
2068,1
2073,1
2078,1
2083,1
2088,1
2093,1
2098,1
2103,1
2108,1
2113,1
2118,1
2123,1
2128,1
2133,1
2138,1
2143,1
2148,1
2153,1
2158,1
2163,1
2168,1
2173,1
2178,1
2183,1
2188,1
2193,1
2198,1
2203,1
2208,1
2213,1
2218,1
2223,1
2228,1
2233,1
2238,1
2243,1
2248,1
2253,1
2258,1
2263,1
2268,1
2273,1
2278,1
2283,1
2288,1
2293,1
2298,1
2303,1
2308,1
2313,1
2318,1
2323,1
2328,1
2333,1
2338,1
2343,1
2348,1
2353,1
2358,1
2363,1
2368,1
2373,1
2378,1
2383,1
2388,1
2393,1
2398,1
2403,1
2408,1
2413,1
2418,1
2423,1
2428,1
2433,1
2438,1
2443,1
2448,1
2453,1
2458,1
2463,1
2468,1
2473,1
2478,1
2483,1
2488,1
2493,1
2498,1
2503,1
2508,1
2513,1
2518,1
2523,1
2528,1
2533,1
2538,1
2544,1
2549,1
2554,1
2559,1
2564,1
2569,1
2574,1
2579,1
2584,1
2589,1
2594,1
2599,1
2604,1
2609,1
2614,1
2619,1
2624,1
2629,1
2634,1
2639,1
2644,1
2649,1
2654,1
2659,1
2664,1
2669,1
2674,1
2679,1
2684,1
2689,1
2694,1
2699,1
2704,1
2709,1
2714,1
2719,1
2724,1
2729,1
2734,1
2739,1
2744,1
2749,1
2754,1
2759,1
2764,1
2769,1
2774,1
2779,1
2784,1
2789,1
2794,1
2799,1
2804,1
2809,1
2814,1
2819,1
2824,1
2829,1
2834,1
2839,1
2844,1
2849,1
2854,1
2859,1
2864,1
2869,1
2874,1
2879,1
2884,1
2889,1
2894,1
2899,1
2904,1
2909,1
2914,1
2919,1
2924,1
2929,1
2934,1
2939,1
2944,1
2949,1
2954,1
2959,1
2964,1
2969,1
2974,1
2979,1
2984,1
2989,1
2994,1
2999,1
3004,1
3009,1
3014,1
3019,1
3024,1
3029,1
3034,1
3039,1
3044,1
3049,1
3055,1
3060,1
3065,1
3070,1
3075,1
3080,1
3085,1
3090,1
3095,1
3100,1
3105,1
3110,1
3115,1
3120,1
3125,1
3130,1
3135,1
3140,1
3145,1
3150,1
3155,1
3160,1
3165,1
3170,1
3175,1
3180,1
3185,1
3190,1
3195,1
3200,1
3205,1
3210,1
3215,1
3220,1
3225,1
3230,1
3235,1
3240,1
3245,1
3250,1
3255,1
3260,1
3265,1
3270,1
3275,1
3280,1
3285,1
3290,1
3295,1
3300,1
3305,1
3310,1
3315,1
3320,1
3325,1
3330,1
3335,1
3340,1
3345,1
3350,1
3355,1
3360,1
3365,1
3370,1
3375,1
3380,1
3385,1
3390,1
3395,1
3400,1
3405,1
3410,1
3415,1
3420,1
3425,1
3430,1
3435,1
3440,1
3445,1
3450,1
3455,1
3460,1
3465,1
3470,1
3475,1
3480,1
3485,1
3490,1
3495,1
3500,1
3505,1
3510,1
3515,1
3520,1
3525,1
3530,1
3535,1
3540,1
3545,1
3550,1
3555,1
3560,1
3565,1
3570,1
3575,1
3580,1
3585,1
3590,1
3595,1
3600,1
3606,1
3611,1
3616,1
3621,1
3626,1
3631,1
3636,1
3641,1
3646,1
3651,1
3656,1
3661,1
3666,1
3671,1
3676,1
3681,1
3686,1
3691,1
3696,1
3701,1
3706,1
3711,1
3716,1
3721,1
3726,1
3731,1
3736,1
3741,1
3746,1
3751,1
3756,1
3761,1
3766,1
3771,1
3776,1
3781,1
3786,1
3791,1
3796,1
3801,1
3806,1
3811,1
3816,1
3821,1
3826,1
3831,1
3836,1
3841,1
3846,1
3851,1
3856,1
3861,1
3866,1
3871,1
3876,1
3881,1
3886,1
3891,1
3896,1
3901,1
3906,1
3911,1
3916,1
3921,1
3926,1
3931,1
3936,1
3941,1
3946,1
3951,1
3956,1
3961,1
3966,1
3971,1
3976,1
3981,1
3986,1
3991,1
3996,1
4001,1
4006,1
4011,1
4016,1
4021,1
4026,1
4031,1
4036,1
4041,1
4046,1
4051,1
4056,1
4061,1
4066,1
4071,1
4076,1
4081,1
4086,1
4091,1
4096,1
4101,1
4106,1
4111,1
4116,1
4121,1
4126,1
4131,1
4137,1
4142,1
4147,1
4152,1
4157,1
4162,1
4167,1
4172,1
4177,1
4182,1
4187,1
4192,1
4197,1
4202,1
4207,1
4212,1
4217,1
4222,1
4227,1
4232,1
4237,1
4242,1
4247,1
4252,1
4257,1
4262,1
4267,1
4272,1
4277,1
4282,1
4287,1
4292,1
4297,1
4302,1
4307,1
4312,1
4317,1
4322,1
4327,1
4332,1
4337,1
4342,1
4347,1
4352,1
4357,1
4362,1
4367,1
4372,1
4377,1
4382,1
4387,1
4392,1
4397,1
4402,1
4407,1
4412,1
4417,1
4422,1
4427,1
4432,1
4437,1
4442,1
4447,1
4452,1
4457,1
4462,1
4467,1
4472,1
4477,1
4482,1
4487,1
4492,1
4497,1
4502,1
4507,1
4512,1
4517,1
4523,1
4528,1
4533,1
4538,1
4543,1
4548,1
4553,1
4558,1
4563,1
4568,1
4573,1
4578,1
4583,1
4588,1
4593,1
4598,1
4603,1
4608,1
4613,1
4618,1
4623,1
4628,1
4633,1
4638,1
4643,1
4648,1
4653,1
4658,1
4663,1
4668,1
4673,1
4678,1
4683,1
4688,1
4693,1
4698,1
4703,1
4708,1
4713,1
4718,1
4723,1
4728,1
4733,1
4738,1
4743,1
4748,1
4753,1
4758,1
4763,1
4768,1
4773,1
4778,1
4783,1
4788,1
4793,1
4798,1
4803,1
4808,1
4813,1
4818,1
4823,1
4828,1
4833,1
4838,1
4843,1
4848,1
4853,1
4858,1
4863,1
4868,1
4873,1
4878,1
4883,1
4888,1
4893,1
4898,1
4903,1
4908,1
4913,1
4918,1
4923,1
4928,1
4933,1
4938,1
4943,1
4948,1
4953,1
4958,1
4963,1
4968,1
4973,1
4978,1
4983,1
4988,1
4993,1
4998,1
5003,1
5008,1
5013,1
5018,1
5023,1
5028,1
5033,1
5038,1
5043,1
5048,1
5054,1
5059,1
5064,1
5069,1
5074,1
5079,1
5084,1
5089,1
5094,1
5099,1
5104,1
5109,1
5114,1
5119,1
5124,1
5129,1
5134,1
5139,1
5144,1
5149,1
5154,1
5159,1
5164,1
5169,1
5174,1
5179,1
5184,1
5189,1
5194,1
5199,1
5204,1
5209,1
5214,1
5219,1
5224,1
5229,1
5234,1
5239,1
5244,1
5249,1
5254,1
5259,1
5264,1
5269,1
5274,1
5279,1
5284,1
5289,1
5294,1
5299,1
5304,1
5309,1
5314,1
5319,1
5324,1
5329,1
5334,1
5339,1
5344,1
5349,1
5354,1
5359,1
5364,1
5369,1
5374,1
5379,1
5384,1
5389,1
5394,1
5399,1
5404,1
5409,1
5414,1
5419,1
5424,1
5429,1
5434,1
5439,1
5444,1
5449,1
5454,1
5459,1
5464,1
5469,1
5474,1
5479,1
5484,1
5489,1
5494,1
5499,1
5504,1
5509,1
5514,1
5519,1
5524,1
5529,1
5534,1
5539,1
5544,1
5549,1
5554,1
5559,1
5564,1
5569,1
5574,1
5579,1
5584,1
5589,1
5594,1
