# time,count,1 min rate,mean rate,5 min rate,15 min rate
5,0,0.0,0.0,0.0,0.0
10,0,0.0,0.0,0.0,0.0
15,0,0.0,0.0,0.0,0.0
20,0,0.0,0.0,0.0,0.0
25,0,0.0,0.0,0.0,0.0
30,887,14.168129727683912,29.44248935912677,2.92885838280938,0.9817149335322995
35,3668,56.69105823408874,104.41574851502816,11.905034825176022,4.001199072911054
40,5628,83.50088095300433,140.2381214207547,18.18745200923879,6.150771403964943
46,7184,83.50088095300433,153.97975990681974,18.18745200923879,6.150771403964943
51,10044,129.5841527903481,194.4361090459264,30.10470119952966,10.296748695299952
56,12020,150.82162333772405,212.13220479484417,36.139195705263596,12.429171210937422
61,13996,170.36103949569204,226.96781370734388,42.07394878989631,14.54977978172048
66,15968,188.2742057286519,239.518348126982,47.89738619716967,16.6542077371032
71,17940,204.69114980131667,250.31761568456267,53.611347813397295,18.742544720154267
76,19916,219.92339643724696,259.75922435617326,59.25731162507499,20.828176242094408
81,21896,233.93773987689093,268.0951928697592,64.8099558631699,22.90225304839722
86,23872,246.895522751529,275.4217899233892,70.28404580150605,24.969271275539676
91,25848,258.7532940430227,281.94866647930087,75.65443415456907,27.020405785931036
96,27828,269.6629702897134,287.8424388769281,80.93605779574264,29.06017669937242
101,29804,279.7003569858954,293.1164174773201,86.13038387666624,31.08864697191815
106,31784,288.9351985531923,297.93350258999044,91.23885529909572,33.10587921083643
111,33760,297.4956274254671,302.2841121895541,96.27611395266132,35.11636779813776
116,35736,305.3076377279386,306.26162824559174,101.2168912070163,37.11128585148494
121,37716,312.49503417375416,309.9449909409839,106.07600459636558,39.095151755598806
126,39692,319.10775812945343,313.30576224844293,110.85480390567301,41.06802674106597
131,41668,325.1917578703801,316.4116229292958,115.55461660991932,43.02997169924632
136,43645,330.78930785062596,319.22347152329144,120.17674824285376,44.98104718415231
141,45636,335.9393024455596,322.00571645907655,124.72248275965067,46.92131341431801
146,47612,340.74149067629605,324.49634364676524,129.20630573051474,48.8552623962537
151,49592,345.09575266768724,326.8496179627059,133.6027947894065,50.77406488528261
156,51572,349.165831560996,329.0521745015913,137.9398391128083,52.68666903846981
161,53556,352.91048491388545,331.14380092334676,142.20519839883306,54.58867707394188
166,55536,356.4196967842309,333.08490568855666,146.4132803338741,56.48457981739761
171,57516,359.52039862870004,334.913609135581,150.52536311844395,58.361114728294496
176,58486,356.88822888570627,330.6547127049129,153.43562088498268,59.84719892369681
181,58551,329.44041759428677,321.8524356237354,151.1243413678025,59.59098241231175
186,58623,304.1552298876683,313.62579432015707,148.84465252238175,59.33396931854538
191,58693,280.9716897507107,305.8167488490471,146.6191721654933,59.083920268378314
196,58758,259.5778386680715,298.37068400673064,144.41725292651006,58.83082440635932
201,58827,239.8945454720778,291.3224539745821,142.2517282113494,58.57913073388524
206,58890,221.8010326226666,284.5859445572854,140.12530218067937,58.329939513011894
211,58937,204.9143304284299,278.0904519395282,137.98443724231706,58.06550839339272
216,58990,189.29785880774304,271.92057370873914,135.86242914277176,57.79700211037337
221,59064,175.21785142424716,266.1263877289014,133.8349975183329,57.54992794015596
226,59134,162.35956597556697,260.56450876652355,131.86091064653613,57.310870780789735
231,59207,150.51338114972512,255.26092222214712,129.91614685152433,57.072030004022906
236,59276,139.59837384896852,250.16434458961538,128.00022146546874,56.833404411062965
241,59348,129.60405569749156,245.29073388936098,126.12588066833794,56.59942493135501
246,59418,120.36086575297432,240.6066011357475,124.27260287191952,56.363417642331314
251,59488,111.88870270531157,236.1084664529755,122.45656848161191,56.1309339303588
256,59559,104.01398082810984,231.78923830582303,120.65402195340765,55.89419806149189
261,59626,96.8008691823793,227.61938771839436,118.88788031720485,55.66098980611925
266,59698,90.21245945184961,223.62427967340895,117.16084756230063,55.432397651124944
271,59770,84.13483876091216,219.77620739554132,115.45905443880174,55.20396390101517
276,59837,78.49518443875714,216.04912432237595,113.77547235382363,54.973471617404755
281,59910,73.33843421336654,212.46806601975402,112.12632885155352,54.746472356877284
286,59979,68.65795943915397,209.00543388683587,110.51766613075819,54.525162828351995
291,60053,64.27175917995557,205.67877494047082,108.91906371985057,54.299539236257594
296,60124,60.2842334812568,202.4509644613242,107.35680101041955,54.078489724354135
302,60197,56.64751496812638,199.30611974400696,105.82697165079546,53.860880921143114
307,60272,53.25359906131928,196.30371994913446,104.31251101867996,53.64115361258028
