[H[Jcalling referenced s4 script : /alumnos/dwladdimiro/S4/apache-s4-0.6.0/s4
12:07:56.178 [main] INFO  o.a.s.comm.topology.AssignmentFromZK - New session:94241402006077442; state is : SyncConnected
12:07:56.267 [main] INFO  o.a.s.comm.topology.AssignmentFromZK - Successfully acquired task:Task-0 by citiaps1.informatica.usach.cl
12:07:59.072 [S4 platform loader] INFO  org.apache.s4.core.S4Bootstrap - Initializing S4 app with : []]
12:07:59.260 [S4 platform loader] INFO  org.apache.s4.core.S4Bootstrap - Loading application [experimentThesis2] from file [/tmp/tmp3155974861094950260s4r]
12:07:59.261 [S4 platform loader] WARN  org.apache.s4.core.DefaultCoreModule - s4.tmp.dir not specified, using temporary directory [/tmp/1438009679261-0] for unpacking S4R. You may want to specify a parent non-temporary directory.
12:07:59.261 [S4 platform loader] INFO  o.a.s4.base.util.S4RLoaderFactory - Unzipping S4R archive in [/tmp/1438009679261-0/tmp3155974861094950260s4r-1438009679261]
12:07:59.648 [S4 platform loader] INFO  org.apache.s4.core.S4Bootstrap - App class name is: topology.Topology
12:07:59.704 [S4 platform loader] INFO  o.a.s4.comm.topology.ClusterFromZK - Changing cluster topology to { nbNodes=1,name=cluster1,mode=unicast,type=,nodes=[{partition=0,port=12000,machineName=citiaps1.informatica.usach.cl,taskId=Task-0}]} from null
12:07:59.801 [S4 platform loader] INFO  o.a.s4.comm.topology.ClusterFromZK - Adding topology change listener:org.apache.s4.comm.tcp.TCPEmitter@53905572
12:07:59.858 [S4 platform loader] INFO  o.a.s.c.s.ThrottlingSenderExecutorServiceFactory - Creating a throttling executor with a pool size of 5 and max rate of 10000 events / s
12:07:59.867 [S4 platform loader] INFO  org.apache.s4.core.util.S4Metrics - Metrics reporting not configured
12:07:59.868 [S4 platform loader] INFO  o.a.s4.comm.topology.ClusterFromZK - Adding topology change listener:org.apache.s4.core.SenderImpl@4176472a
12:07:59.905 [S4 platform loader] INFO  o.a.s4.comm.topology.ClustersFromZK - New session:94241402006077442
12:07:59.907 [S4 platform loader] INFO  o.a.s4.comm.topology.ClustersFromZK - New session:94241402006077442
12:07:59.916 [S4 platform loader] INFO  o.a.s4.comm.topology.ClusterFromZK - Changing cluster topology to { nbNodes=1,name=cluster1,mode=unicast,type=,nodes=[{partition=0,port=12000,machineName=citiaps1.informatica.usach.cl,taskId=Task-0}]} from null
12:07:59.917 [S4 platform loader] INFO  o.a.s4.comm.topology.ClusterFromZK - Changing cluster topology to { nbNodes=0,name=unknown,mode=unicast,type=,nodes=[]} from null
12:07:59.919 [S4 platform loader] INFO  org.apache.s4.core.monitor.S4Monitor - Init Monitor
12:07:59.919 [S4 platform loader] INFO  org.apache.s4.core.S4Bootstrap - Loaded application from file /tmp/tmp3155974861094950260s4r
12:07:59.956 [S4 platform loader] DEBUG o.a.s4.comm.topology.ClustersFromZK - Adding input stream [textInput] in cluster [cluster1]
12:07:59.971 [S4 platform loader] INFO  o.a.s4.comm.topology.ClustersFromZK - Detected new stream [textInput]
12:07:59.983 [S4 platform loader] INFO  org.apache.s4.core.App - Init prototype [processElements.SplitPE].
12:07:59.984 [S4 platform loader] INFO  org.apache.s4.core.App - Init prototype [processElements.CounterPE].
12:07:59.984 [S4 platform loader] DEBUG org.apache.s4.core.ProcessingElement - Started timer for PE prototype [processElements.CounterPE], ID [] with interval [10000].
12:07:59.984 [S4 platform loader] INFO  org.apache.s4.core.App - Init prototype [processElements.MergePE].
12:07:59.985 [S4 platform loader] INFO  org.apache.s4.core.App - Start S4Monitor
12:07:59.989 [S4 platform loader] INFO  o.a.s4.core.monitor.MonitorMetrics - Init S4Monitor Metrics
12:07:59.989 [S4 platform loader] INFO  o.a.s4.core.monitor.MonitorMetrics - Reporting metrics of the monitor through csv files in directory [/alumnos/dwladdimiro/S4/statistics/] with frequency of [5] [SECONDS]
12:07:59.994 [S4 platform loader] INFO  topology.Topology - Start Topology
12:07:59.994 [S4 platform loader] INFO  org.apache.s4.core.monitor.S4Monitor - Register PE
12:07:59.998 [S4 platform loader] INFO  org.apache.s4.core.monitor.S4Monitor - Register PE
12:07:59.998 [S4 platform loader] INFO  org.apache.s4.core.monitor.S4Monitor - Register PE
12:07:59.999 [S4 platform loader] INFO  topology.Topology - Init ClockTime
12:08:04.538 [ZkClient-EventThread-23-localhost:2181] INFO  o.a.s4.comm.topology.ClusterFromZK - Changing cluster topology to { nbNodes=1,name=cluster2,mode=unicast,type=,nodes=[{partition=0,port=13000,machineName=citiaps1.informatica.usach.cl,taskId=Task-0}]} from { nbNodes=0,name=unknown,mode=unicast,type=,nodes=[]}
12:08:20.370 [textInput] INFO  processElements.SplitPE - Create Split PE
12:08:20.375 [counterStream] INFO  processElements.CounterPE - Create Counter PE
12:08:21.188 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.SplitPE | [λ] 61 | [μ] 62 | [ρ] 0.9242424242424242
12:08:25.994 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.SplitPE | [λ] 512 | [μ] 512 | [ρ] 0.9922480620155039
12:08:25.995 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.CounterPE | [λ] 512 | [μ] 31 | [ρ] 14.628571428571428
12:08:30.994 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.SplitPE | [λ] 494 | [μ] 494 | [ρ] 0.9919678714859438
12:08:30.994 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.CounterPE | [λ] 494 | [μ] 26 | [ρ] 16.466666666666665
12:08:33.184 [mergeStream] INFO  processElements.MergePE - Create Merge PE
12:08:35.994 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.SplitPE | [λ] 495 | [μ] 495 | [ρ] 0.9919839679358717
12:08:35.994 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.CounterPE | [λ] 495 | [μ] 27 | [ρ] 15.96774193548387
12:08:35.994 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.MergePE | [λ] 1 | [μ] 1 | [ρ] 0.2
12:08:40.994 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.SplitPE | [λ] 494 | [μ] 494 | [ρ] 0.9919678714859438
12:08:40.994 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.CounterPE | [λ] 494 | [μ] 31 | [ρ] 14.114285714285714
12:08:45.994 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.SplitPE | [λ] 495 | [μ] 495 | [ρ] 0.9919839679358717
12:08:45.995 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.CounterPE | [λ] 495 | [μ] 31 | [ρ] 14.142857142857142
12:08:45.995 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.MergePE | [λ] 1 | [μ] 1 | [ρ] 0.2
12:08:50.994 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.SplitPE | [λ] 495 | [μ] 495 | [ρ] 0.9919839679358717
12:08:50.995 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.CounterPE | [λ] 495 | [μ] 29 | [ρ] 15.0
12:08:55.994 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.SplitPE | [λ] 495 | [μ] 495 | [ρ] 0.9919839679358717
12:08:55.994 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.CounterPE | [λ] 495 | [μ] 34 | [ρ] 13.026315789473685
12:09:00.994 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.SplitPE | [λ] 496 | [μ] 496 | [ρ] 0.992
12:09:00.995 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.CounterPE | [λ] 496 | [μ] 31 | [ρ] 14.17142857142857
12:09:05.994 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.SplitPE | [λ] 495 | [μ] 495 | [ρ] 0.9919839679358717
12:09:05.994 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.CounterPE | [λ] 495 | [μ] 37 | [ρ] 12.073170731707316
12:09:10.994 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.SplitPE | [λ] 495 | [μ] 495 | [ρ] 0.9919839679358717
12:09:10.995 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.CounterPE | [λ] 495 | [μ] 31 | [ρ] 14.142857142857142
12:09:15.994 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.SplitPE | [λ] 495 | [μ] 495 | [ρ] 0.9919839679358717
12:09:15.995 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.CounterPE | [λ] 495 | [μ] 36 | [ρ] 12.375
12:09:20.994 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.SplitPE | [λ] 496 | [μ] 495 | [ρ] 0.9939879759519038
12:09:20.995 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.CounterPE | [λ] 496 | [μ] 34 | [ρ] 13.052631578947368
12:09:25.994 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.SplitPE | [λ] 495 | [μ] 496 | [ρ] 0.99
12:09:25.994 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.CounterPE | [λ] 495 | [μ] 39 | [ρ] 11.511627906976743
12:09:30.994 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.SplitPE | [λ] 496 | [μ] 496 | [ρ] 0.992
12:09:30.995 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.CounterPE | [λ] 496 | [μ] 29 | [ρ] 15.030303030303031
12:09:35.995 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.SplitPE | [λ] 496 | [μ] 496 | [ρ] 0.992
12:09:35.995 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.CounterPE | [λ] 496 | [μ] 40 | [ρ] 11.272727272727273
12:09:40.994 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.SplitPE | [λ] 496 | [μ] 496 | [ρ] 0.992
12:09:40.994 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.CounterPE | [λ] 496 | [μ] 37 | [ρ] 12.097560975609756
12:09:45.994 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.SplitPE | [λ] 496 | [μ] 496 | [ρ] 0.992
12:09:45.994 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.CounterPE | [λ] 496 | [μ] 39 | [ρ] 11.534883720930232
12:09:50.994 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.SplitPE | [λ] 495 | [μ] 495 | [ρ] 0.9919839679358717
12:09:50.994 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.CounterPE | [λ] 496 | [μ] 43 | [ρ] 10.553191489361701
12:09:55.994 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.SplitPE | [λ] 496 | [μ] 496 | [ρ] 0.992
12:09:55.995 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.CounterPE | [λ] 496 | [μ] 38 | [ρ] 11.80952380952381
12:10:00.994 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.SplitPE | [λ] 496 | [μ] 496 | [ρ] 0.992
12:10:00.994 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.CounterPE | [λ] 495 | [μ] 40 | [ρ] 11.25
12:10:05.994 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.SplitPE | [λ] 496 | [μ] 496 | [ρ] 0.992
12:10:05.994 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.CounterPE | [λ] 496 | [μ] 37 | [ρ] 12.097560975609756
12:10:10.994 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.SplitPE | [λ] 496 | [μ] 496 | [ρ] 0.992
12:10:10.994 [pool-7-thread-1] DEBUG org.apache.s4.core.monitor.S4Monitor - [PE] processElements.CounterPE | [λ] 496 | [μ] 41 | [ρ] 11.022222222222222
