"# time","value"
"5","0.0"
"10","0.0"
"15","0.0"
"20","0.0"
"25","0.0"
"30","97.2"
"35","99.0"
"40","99.0"
"45","198.0"
"50","99.0"
"55","99.2"
"60","99.0"
"65","99.0"
"70","99.0"
"75","99.0"
"80","99.0"
"85","99.2"
"90","99.2"
"95","99.0"
"100","99.2"
"105","99.2"
"110","99.2"
"115","99.2"
"120","99.2"
"125","99.2"
"130","99.0"
"135","99.2"
"140","99.2"
"145","99.2"
"150","99.2"
"155","99.2"
"160","99.2"
"165","99.2"
"170","99.2"
"175","99.2"
"180","99.0"
"185","99.2"
"190","99.2"
"195","99.2"
"200","99.2"
"205","99.2"
"210","99.2"
"215","99.2"
"220","99.2"
"225","99.2"
"230","99.0"
"235","99.0"
"240","99.2"
"245","99.2"
"250","99.2"
"255","99.0"
"260","99.2"
"265","99.2"
"270","99.2"
"275","99.2"
"280","99.2"
"285","99.2"
"290","99.2"
"295","99.0"
"300","99.4"
"305","99.0"
"310","99.2"
"315","99.2"
"320","99.2"
"325","99.0"
"330","99.2"
"335","99.2"
"340","99.2"
"345","99.2"
"350","99.2"
"355","99.2"
"360","99.2"
"365","98.8"
"370","99.6"
"375","99.2"
"380","99.0"
"385","99.2"
"390","99.2"
"395","99.2"
"400","99.2"
"405","99.2"
"410","99.2"
"415","99.2"
"420","99.0"
"425","99.2"
"430","99.2"
"435","99.0"
"440","99.2"
"445","99.2"
"450","99.2"
"455","99.0"
"460","99.2"
"465","99.2"
"470","99.0"
"475","99.4"
"480","99.0"
"485","99.2"
"490","99.2"
"495","99.2"
"500","99.2"
"505","99.0"
"510","99.2"
"515","99.2"
"520","99.2"
"525","99.2"
"530","99.4"
"535","99.2"
"540","99.2"
"545","99.2"
"550","99.2"
"555","99.2"
"560","99.2"
"565","99.4"
"570","99.0"
"575","99.4"
"580","99.0"
"585","99.2"
"590","99.2"
"595","99.2"
"600","99.0"
"605","99.2"
"610","99.2"
"615","99.2"
"620","99.2"
"625","99.0"
"630","99.2"
"635","99.2"
"640","99.2"
"645","99.2"
"650","99.2"
"655","99.2"
"660","99.4"
"665","99.2"
"670","99.2"
"675","99.2"
"680","99.4"
"685","99.2"
"690","99.2"
"695","99.2"
"700","99.2"
"705","99.2"
"710","99.2"
"715","99.2"
"720","99.2"
"725","99.2"
"730","99.2"
"735","99.2"
"740","99.4"
"745","99.0"
"750","99.2"
"755","99.0"
"760","99.2"
"765","99.2"
"770","99.2"
"775","99.2"
"780","99.2"
"785","99.2"
"790","99.2"
"795","99.2"
"800","99.2"
"805","99.4"
"810","99.2"
"815","99.2"
"820","99.2"
"825","99.2"
"830","99.2"
"835","99.2"
"840","99.2"
"845","99.4"
"850","99.0"
"855","99.2"
"860","99.2"
"865","99.2"
"870","99.4"
"875","99.2"
"880","99.2"
"885","99.2"
"890","99.2"
"895","99.2"
"900","99.2"
"905","99.4"
"910","99.2"
"915","99.0"
"920","99.2"
"925","99.2"
"930","99.2"
"935","99.2"
"940","99.2"
"945","99.2"
"950","99.4"
"955","99.2"
"960","99.2"
"965","99.2"
"970","99.2"
"975","99.2"
"980","99.2"
"985","99.2"
"990","99.2"
"995","98.8"
"1000","99.6"
"1005","99.2"
"1010","99.2"
"1015","99.2"
"1020","99.4"
"1025","99.2"
"1030","99.2"
"1035","99.2"
"1040","99.2"
"1045","99.2"
"1050","99.2"
"1055","99.2"
"1060","99.2"
"1065","99.2"
"1070","98.6"
"1075","100.0"
"1080","99.2"
"1085","99.2"
"1090","99.2"
"1095","99.2"
"1100","99.4"
"1105","99.0"
"1110","99.4"
"1115","99.0"
"1120","99.2"
"1125","99.2"
"1130","99.4"
"1135","99.0"
"1140","99.2"
"1145","99.2"
"1150","99.2"
"1155","99.4"
"1160","99.2"
"1165","99.2"
"1170","99.2"
"1175","99.2"
"1180","99.4"
"1185","99.2"
"1190","99.2"
"1195","99.2"
"1200","99.0"
"1205","99.2"
"1210","99.4"
"1215","99.0"
"1220","99.2"
"1225","99.4"
"1230","99.2"
"1235","99.2"
"1240","99.2"
"1245","99.4"
"1250","99.2"
"1255","99.2"
"1260","99.0"
"1265","99.2"
"1270","99.2"
"1275","99.4"
"1280","99.2"
"1285","99.2"
"1290","99.2"
"1295","99.4"
"1300","99.2"
"1305","99.2"
"1310","99.2"
"1315","99.2"
"1320","99.2"
"1325","99.2"
"1330","99.0"
"1335","99.4"
"1340","99.0"
"1345","99.2"
"1350","99.4"
"1355","99.2"
"1360","99.2"
"1365","99.2"
"1370","99.2"
"1375","99.2"
"1380","99.2"
"1385","99.2"
"1390","99.2"
"1395","99.2"
"1400","99.2"
"1405","99.2"
"1410","99.2"
"1415","99.2"
"1420","99.2"
"1425","99.4"
"1430","99.2"
"1435","99.2"
"1440","99.2"
"1445","99.4"
"1450","99.2"
"1455","99.2"
"1460","99.4"
"1465","99.2"
"1470","99.2"
"1475","99.2"
"1480","99.4"
"1485","99.2"
"1490","99.0"
"1495","99.2"
"1500","99.4"
"1505","99.2"
"1510","99.2"
"1515","99.4"
"1520","99.2"
"1525","99.2"
"1530","99.2"
"1535","99.2"
"1540","99.4"
"1545","99.2"
"1550","99.2"
"1555","99.2"
"1560","99.2"
"1565","99.2"
"1570","99.2"
"1575","99.2"
"1580","99.2"
"1585","99.2"
"1590","99.4"
"1595","99.2"
"1600","99.2"
"1605","99.2"
"1610","99.2"
"1615","98.8"
"1620","99.2"
"1625","99.2"
"1630","99.4"
"1635","99.2"
"1640","99.0"
"1645","99.4"
"1650","99.2"
"1655","99.2"
"1660","99.2"
"1665","99.2"
"1670","99.2"
"1675","99.2"
"1680","99.4"
"1685","99.2"
"1690","99.2"
"1695","99.2"
"1700","99.2"
"1705","99.2"
"1710","99.2"
"1715","99.2"
"1720","99.2"
"1725","99.2"
"1730","99.2"
"1735","99.2"
"1740","99.2"
"1745","99.2"
"1750","99.2"
"1755","99.2"
"1760","99.2"
"1765","99.4"
"1770","99.2"
"1775","99.0"
"1780","99.2"
"1785","99.2"
"1790","99.2"
"1795","99.2"
"1800","99.2"
"1805","99.2"
"1810","99.4"
"1815","99.2"
"1820","99.2"
"1825","99.2"
"1830","99.4"
"1835","99.2"
"1840","99.2"
"1845","99.2"
"1850","99.2"
"1855","99.4"
"1860","99.2"
"1865","99.2"
"1870","99.4"
"1875","99.2"
"1880","99.2"
"1885","99.2"
