"# time","value"
"5","47.2"
"10","49.6"
"15","49.6"
"20","49.6"
"25","49.6"
"30","49.6"
"35","49.6"
"40","49.8"
"45","49.6"
"50","49.8"
"55","49.6"
"60","49.6"
"65","49.8"
"70","49.6"
"75","49.8"
"80","49.6"
"85","49.8"
"90","49.6"
"95","49.6"
"100","49.8"
"105","49.6"
"110","49.8"
"115","49.6"
"120","49.8"
"125","49.6"
"130","49.8"
"135","49.6"
"140","49.8"
"145","49.6"
"150","49.8"
"155","49.8"
"160","49.6"
"165","49.8"
"170","49.6"
"175","49.8"
"180","49.6"
"185","49.8"
"190","49.6"
"195","49.8"
"200","49.6"
"205","49.8"
"210","49.8"
"215","49.6"
"220","49.8"
"225","49.6"
"230","49.8"
"235","49.6"
"240","49.8"
"245","49.8"
"250","49.6"
"255","49.2"
"260","49.8"
"265","49.6"
"270","49.8"
"275","49.6"
"280","49.8"
"285","49.8"
"290","49.6"
"295","49.8"
"300","49.6"
"305","49.8"
"310","49.6"
"315","49.8"
"320","49.6"
"325","49.8"
"330","49.6"
"335","49.8"
"340","49.6"
"345","49.8"
"350","49.6"
"355","49.8"
"360","49.6"
"365","49.8"
"370","49.6"
"375","49.8"
"380","49.8"
"385","49.6"
"390","49.8"
"395","49.6"
"400","49.8"
"405","49.6"
"410","49.8"
"415","49.6"
"420","49.8"
"425","49.8"
"430","49.6"
"435","49.8"
"440","49.6"
"445","49.8"
"450","49.6"
"455","49.8"
"460","49.8"
"465","49.6"
"470","49.8"
"475","49.6"
"480","49.8"
"485","49.8"
"490","49.6"
"495","49.8"
"500","49.6"
"505","49.8"
"510","49.6"
"515","49.8"
"520","49.8"
"525","49.6"
"530","49.8"
"535","49.6"
"540","49.8"
"545","49.6"
"550","49.8"
"555","49.8"
"560","49.6"
"565","49.8"
"570","49.8"
"575","49.6"
"580","49.8"
"585","49.6"
"590","49.8"
"595","49.6"
"600","49.8"
"605","49.8"
"610","49.6"
"615","49.8"
"620","49.8"
"625","49.6"
"630","49.8"
"635","49.6"
"640","49.8"
"645","49.6"
"650","49.8"
"655","48.8"
"660","49.6"
"665","49.8"
"670","49.8"
"675","49.6"
"680","49.8"
"685","49.8"
"690","49.6"
"695","49.8"
"700","49.6"
"705","49.8"
"710","49.8"
"715","49.6"
"720","49.8"
"725","49.8"
"730","49.6"
"735","49.8"
"740","49.6"
"745","49.8"
"750","49.8"
"755","49.6"
"760","49.8"
"765","49.6"
"770","49.8"
"775","49.6"
"780","49.8"
"785","49.8"
"790","49.6"
"795","49.8"
"800","49.6"
"805","49.8"
"810","49.6"
"815","49.8"
"820","49.8"
"825","49.6"
"830","49.8"
"835","49.6"
"840","49.8"
"845","49.8"
"850","49.6"
"855","49.8"
"860","49.6"
"865","49.8"
"870","49.8"
"875","49.6"
"880","49.8"
"885","49.6"
"890","49.8"
"895","49.8"
