# time,value
10,0.0
15,1.005181347150259
20,0.9938650306748467
25,1.0062111801242235
30,1.0030674846625767
35,0.9979757085020243
40,0.9676767676767677
45,0.9100609756097561
50,0.8704268292682927
55,1.1854103343465046
60,1.1696969696969697
65,0.9179331306990881
70,0.9351184346035015
75,1.0713557594291538
80,1.101419878296146
85,0.93048128342246
90,0.9217325227963525
95,1.006079027355623
100,1.038109756097561
105,0.8313106796116505
110,0.8645347902940704
115,0.8857464245540736
120,0.8638920134983127
125,0.8767475494134662
130,0.8626064599067974
135,0.8812469869837699
140,0.8786758798007392
145,0.8812469869837699
150,0.8818897637795275
155,0.8773903262092239
160,0.8709625582516471
165,0.8741764422304354
170,0.855535915153463
175,0.8825325405752852
180,0.896673630081954
185,0.8767475494134662
190,0.8696770046601318
195,0.8741764422304354
200,0.8838180941668006
205,0.8806042101880122
210,0.8364741641337387
215,0.764741641337386
220,0.652887537993921
225,0.6534954407294833
230,0.6638297872340425
235,0.6772036474164134
240,0.6857142857142857
245,0.6632218844984803
250,0.6796352583586626
255,0.6504559270516718
260,0.6583586626139818
265,0.6583586626139818
270,0.6753799392097265
275,0.6778115501519757
280,0.6747720364741642
285,0.6772036474164134
290,0.6729483282674772
295,0.6893617021276596
300,0.6668693009118541
305,0.6875379939209726
310,0.701093560145808
315,0.6913730255164034
320,0.675577156743621
325,0.6664641555285541
330,0.6828675577156743
335,0.6743620899149453
340,0.6707168894289186
345,0.6682867557715675
350,0.6780072904009721
355,0.6688942891859052
360,0.6682867557715675
365,0.6804374240583232
370,0.6865127582017011
375,0.7065613608748481
380,0.695625759416768
385,0.7023086269744836
390,0.7029161603888214
395,0.701093560145808
400,0.6616038882138517
405,0.6865127582017011
410,0.6804374240583232
415,0.6828675577156743
420,0.6792223572296476
425,0.6713244228432563
430,0.6628189550425273
435,0.6597812879708383
440,0.6737545565006076
445,0.681044957472661
450,0.6798298906439855
455,0.6591737545565006
460,0.6664641555285541
465,0.6792223572296476
470,0.6664641555285541
475,0.68408262454435
480,0.6737545565006076
485,0.6585662211421628
490,0.672539489671932
495,0.6804374240583232
500,0.6664641555285541
505,0.6713244228432563
510,0.6537059538274606
515,0.6883353584447145
520,0.6701093560145808
525,0.6834750911300121
530,0.6846901579586877
535,0.6828675577156743
540,0.6664641555285541
545,0.6798298906439855
550,0.6962332928311057
555,0.6658566221142163
560,0.660996354799514
565,0.6701093560145808
570,0.6998784933171325
575,0.695625759416768
580,0.6907654921020656
585,0.672539489671932
590,0.6561360874848117
595,0.6616038882138517
600,0.6664641555285541
605,0.6816524908869988
610,0.669501822600243
615,0.6616038882138517
620,0.6828675577156743
625,0.6707168894289186
630,0.6731470230862697
635,0.6713244228432563
640,0.6658566221142163
645,0.6652490886998785
650,0.6773997569866342
655,0.6634264884568651
660,0.68955042527339
665,0.6743620899149453
670,0.6828675577156743
675,0.6889428918590522
680,0.6834750911300121
685,0.6913730255164034
690,0.6822600243013366
695,0.6719319562575942
700,0.6591737545565006
705,0.6816524908869988
710,0.6786148238153098
715,0.6688942891859052
720,0.7059538274605103
725,0.692588092345079
730,0.7017010935601458
735,0.7144592952612394
740,0.6822600243013366
745,0.6871202916160389
750,0.6859052247873633
755,0.6871202916160389
760,0.6846901579586877
765,0.6780072904009721
770,0.7065613608748481
775,0.7029161603888214
780,0.721142162818955
785,0.7035236938031592
790,0.6792223572296476
795,0.6852976913730255
800,0.6931956257594167
805,0.6816524908869988
810,0.6639331814730448
815,0.6639331814730448
820,0.6772968868640851
825,0.686408504176158
830,0.6888382687927107
835,0.6809415337889142
840,0.6736522399392559
845,0.6906605922551253
850,0.6839787395596052
855,0.6779043280182232
860,0.6639331814730448
865,0.6766894457099468
870,0.6791192103264996
875,0.6888382687927107
880,0.6900531511009871
885,0.6936977980258162
890,0.6827638572513288
895,0.6930903568716781
900,0.6712224753227031
905,0.6815489749430524
