# time,count
5,1
14,1
20,1
28,1
42,1
47,1
52,1
57,1
62,1
67,1
72,1
77,1
82,1
87,1
92,1
97,1
102,1
107,1
112,1
117,1
122,1
127,1
132,1
137,1
142,1
147,1
152,1
157,1
162,1
167,1
172,1
177,1
182,1
187,1
192,1
197,1
202,1
207,1
212,1
217,1
222,1
227,1
232,1
237,1
242,1
247,1
252,1
257,1
262,1
267,1
272,1
277,1
282,1
287,1
292,1
297,1
304,1
309,1
314,1
319,1
324,1
329,1
334,1
339,1
344,1
349,1
354,1
359,1
364,1
369,1
374,1
379,1
384,1
389,1
394,1
399,1
404,1
409,1
414,1
419,1
424,1
429,1
434,1
439,1
444,1
449,1
454,1
459,1
464,1
469,1
474,1
479,1
484,1
489,1
494,1
499,1
504,1
509,1
514,1
519,1
524,1
529,1
534,1
539,1
544,1
549,1
554,1
559,1
564,1
569,1
574,1
579,1
584,1
589,1
594,1
599,1
604,1
609,1
614,1
619,1
624,1
629,1
634,1
639,1
644,1
649,1
654,1
659,1
664,1
669,1
674,1
679,1
684,1
689,1
694,1
699,1
704,1
709,1
714,1
719,1
724,1
729,1
734,1
739,1
744,1
749,1
754,1
759,1
764,1
769,1
774,1
779,1
784,1
789,1
794,1
799,1
804,1
809,1
814,1
819,1
824,1
829,1
834,1
839,1
844,1
849,1
854,1
859,1
864,1
869,1
874,1
879,1
884,1
889,1
894,1
899,1
904,1
909,1
914,1
919,1
924,1
929,1
934,1
939,1
944,1
949,1
954,1
959,1
964,1
969,1
974,1
979,1
984,1
989,1
994,1
999,1
1004,1
1009,1
1014,1
1019,1
1024,1
1029,1
1034,1
1039,1
1044,1
1049,1
1054,1
1059,1
1064,1
1069,1
1074,1
1079,1
1084,1
1089,1
1094,1
1105,1
1110,1
1115,1
1120,1
1125,1
1130,1
1135,1
1140,1
1145,1
1150,1
1155,1
1160,1
1165,1
1170,1
1175,1
1180,1
1185,1
1190,1
1195,1
1200,1
1205,1
1210,1
1215,1
1220,1
1225,1
1230,1
1235,1
1240,1
1245,1
1250,1
1255,1
1260,1
1265,1
1270,1
1275,1
1280,1
1285,1
1290,1
1295,1
1300,1
1305,1
1310,1
1315,1
1320,1
1325,1
1330,1
1335,1
1340,1
1345,1
1350,1
1355,1
1360,1
1365,1
1370,1
1375,1
1380,1
1385,1
1390,1
1395,1
1400,1
1405,1
1410,1
1415,1
1420,1
1425,1
1430,1
1435,1
1440,1
1445,1
1450,1
1455,1
1460,1
