# time,count,1 min rate,mean rate,5 min rate,15 min rate
5,0,0.0,0.0,0.0,0.0
10,0,0.0,0.0,0.0,0.0
15,0,0.0,0.0,0.0,0.0
20,56,0.8795114390774437,2.793591866776867,0.18181400796220756,0.06094167194613597
25,108,1.6407276749808382,4.311064123198157,0.3507057669909055,0.1182216265697927
30,166,2.4370271235937255,5.52282281333892,0.5366402461954084,0.18183242393268562
35,215,3.0257379299952043,6.131968390040863,0.6897501156531377,0.23511853421847256
40,271,3.679315838775757,6.763670434196979,0.8634692662129042,0.295865644147193
45,331,4.344601011570959,7.343883546733474,1.0475399287132803,0.36070832744972764
50,394,4.972684036011025,7.868120319636933,1.2318738800041098,0.4262998028300166
55,456,5.614512782867142,8.279055623166801,1.4263838960114912,0.49596001306319826
60,517,6.125068151189972,8.604911501796764,1.6011503980587543,0.559694143148574
65,586,6.738721819841628,9.003579441301959,1.8027796470275832,0.633047450057187
70,656,7.335292684349648,9.355980062155702,2.007687676115271,0.708210429294224
75,731,7.932137727393244,9.731236442408107,2.219126001088892,0.786281085398945
80,778,8.065492631717184,9.710047236089869,2.3411211178167166,0.8351104278279515
85,829,8.204176183677989,9.738268501884733,2.464405541859845,0.884777278677101
90,892,8.555646850098379,9.896555013113069,2.6319321829065725,0.9496813932097171
95,960,8.942979941941044,10.090753336731444,2.8099126890733555,1.0186580506787977
100,1025,9.28335247261786,10.235632688157438,2.981645726989433,1.0861445365823648
105,1093,9.64448366958272,10.395304063887549,3.1604573951649897,1.1565812282934727
110,1170,10.088678229817587,10.62218781878576,3.3594535310756086,1.2343839028196133
115,1235,10.321454666154915,10.725099683485038,3.518797748572068,1.2995672043140263
120,1305,10.61557491163507,10.861056892575698,3.692036783989761,1.369929532405721
125,1380,10.96613418608917,11.026151675781971,3.8789409761890368,1.4454421945001616
130,1452,11.240690937324764,11.155504594876687,4.052838786109584,1.5172124137719822
135,1529,11.557259811094388,11.312266815147979,4.237085154991247,1.5930171367163977
140,1592,11.640632713287866,11.35792704496424,4.375311979192855,1.653997494786486
145,1661,11.82927730580136,11.441812725444438,4.53439407959729,1.7223962251972944
150,1735,12.050812060715831,11.553399647220015,4.7007639118660665,1.793740107442417
155,1803,12.222651640472895,11.619128229827496,4.857772474208146,1.8624726729379395
160,1887,12.52467173970785,11.780642152028445,5.041937296398241,1.9407967231647894
165,1959,12.690605825595817,11.859689049360473,5.1999181771705985,2.0109306334553656
170,2028,12.795299203291256,11.916461587857471,5.345370735952779,2.07735190002586
175,2086,12.699728355799001,11.907226458789475,5.448750664572246,2.130108817895598
180,2151,12.739727867955443,11.93735928865036,5.57686754715302,2.19143769761371
185,2217,12.76053807862874,11.971256685343747,5.699561134688151,2.251318775617473
190,2282,12.779684396725965,11.998118276119133,5.820226775595916,2.310868103347465
195,2354,12.893246562196847,12.059452874597492,5.958732244299853,2.3767357011447503
200,2421,12.949755447029137,12.092759010368235,6.085031291261328,2.438914291241624
205,2483,12.905799428451203,12.10006771115632,6.1894085431787556,2.4941002201043965
210,2552,12.97729575858818,12.140311609968673,6.315200555517629,2.556736623326423
215,2611,12.88316438705585,12.132191157900357,6.405856316414923,2.6079457073639656
220,2674,12.844532695658534,12.142641674032228,6.504930797088918,2.6621951764894725
225,2738,12.856963174983157,12.157060133676163,6.612284848341025,2.7194681865074326
230,2790,12.660515246093182,12.118744364304387,6.674890273135779,2.7620195001574075
235,2855,12.687658948316221,12.13732487209405,6.779435141339591,2.8187394682494387
240,2915,12.600694540419944,12.1343197337036,6.859112070211847,2.867388986303938
245,2984,12.71257682755305,12.168130435635687,6.977140566114005,2.9290653434221747
250,3045,12.655602330184466,12.168630609089302,7.060161130214514,2.9793197001572658
255,3119,12.859041135290353,12.220044162279864,7.194700832858357,3.0470241265019586
260,3191,12.966258286276211,12.261792074948682,7.310488243635842,3.1088133080388576
265,3232,12.617151549117429,12.185085369404687,7.331801998248474,3.1392353169458107
270,3287,12.439877899152242,12.163013181293996,7.382514850604845,3.179461056890609
275,3359,12.564618374975256,12.203512770531507,7.491892259481384,3.239408487304369
280,3428,12.727358504256827,12.231859769948374,7.609378946511464,3.302347891038983
285,3502,12.861095534164258,12.27674436327025,7.721618040173945,3.3638305705114058
290,3555,12.696299434225267,12.247735742997206,7.77249921855163,3.405028079412113
295,3619,12.672608639516787,12.256971155272485,7.8489850789083,3.4548615910438563
