"# time","value"
"10","0.0"
"15","46.2"
"20","49.6"
"25","49.6"
"30","49.8"
"35","49.8"
"40","49.6"
"45","49.8"
"50","49.6"
"55","49.8"
"60","49.6"
"65","49.8"
"70","49.6"
"75","49.8"
"80","49.6"
"85","49.6"
"90","49.8"
"95","49.8"
"100","49.8"
"105","49.6"
"110","49.8"
"115","49.6"
"120","49.8"
"125","49.8"
"130","49.6"
"135","49.8"
"140","49.8"
"145","49.6"
"150","49.8"
"155","49.8"
"160","49.8"
"165","49.6"
"170","49.8"
"175","49.8"
"180","49.8"
"185","49.6"
"190","49.8"
"195","49.8"
"200","49.8"
"205","49.6"
"210","49.8"
"215","49.8"
"220","49.8"
"225","49.6"
"230","49.8"
"235","49.8"
"240","49.8"
"245","49.8"
"250","49.6"
"255","49.8"
"260","49.8"
"265","49.8"
"270","49.8"
"275","49.6"
"280","49.8"
"285","49.8"
"290","49.6"
"295","49.8"
"300","49.8"
"305","49.8"
"310","49.8"
"315","49.6"
"320","49.8"
"325","49.8"
"330","49.8"
"335","49.6"
"340","49.8"
"345","49.8"
"350","49.8"
"355","49.8"
"360","49.6"
"365","49.8"
"370","49.8"
"375","49.8"
"380","49.6"
"385","49.8"
"390","49.8"
"395","49.8"
"400","49.6"
"405","49.8"
"410","49.8"
"415","49.8"
"420","49.6"
"425","49.8"
"430","49.8"
"435","49.8"
"440","49.6"
"445","49.8"
"450","49.8"
"455","49.6"
"460","49.8"
"465","49.8"
"470","49.8"
"475","49.8"
"480","49.6"
"485","49.8"
"490","49.8"
"495","49.8"
"500","49.6"
"505","49.8"
"510","49.8"
"515","49.8"
"520","49.8"
"525","49.6"
"530","49.8"
"535","49.8"
"540","49.6"
"545","49.8"
"550","49.8"
"555","49.8"
"560","49.6"
"565","49.8"
"570","49.8"
"575","49.8"
"580","49.8"
"585","49.6"
"590","49.8"
"595","49.8"
"600","49.8"
"605","49.6"
"610","49.8"
"615","49.8"
"620","49.8"
"625","49.8"
"630","49.6"
"635","49.8"
"640","49.8"
"645","49.8"
"650","49.8"
"655","49.8"
"660","49.6"
"665","49.8"
"670","49.8"
"675","49.8"
"680","49.8"
"685","49.6"
"690","49.8"
"695","49.8"
"700","49.8"
"705","49.8"
"710","49.8"
"715","49.6"
"720","49.8"
"725","49.8"
"730","49.8"
"735","49.6"
"740","49.8"
"745","49.8"
"750","49.8"
"755","49.8"
"760","49.8"
"765","49.6"
"770","49.8"
"775","49.8"
"780","49.8"
"785","49.8"
"790","49.6"
"795","49.8"
"800","49.8"
"805","49.8"
"810","49.6"
"815","49.8"
"820","49.8"
"825","49.8"
"830","49.8"
"835","49.6"
"840","49.8"
"845","49.8"
"850","49.8"
"855","49.8"
"860","49.6"
"865","49.8"
"870","49.8"
"875","49.6"
"880","49.8"
"885","49.8"
"890","49.6"
"895","49.8"
"900","49.8"
"905","49.6"
"910","49.8"
"915","49.8"
"920","49.8"
"925","49.8"
"930","49.6"
"935","49.8"
"940","49.8"
"945","49.8"
"950","49.8"
"955","49.6"
"960","49.8"
"965","49.8"
"970","49.8"
"975","49.8"
"980","49.6"
"985","49.8"
"990","49.8"
"995","49.8"
"1000","49.6"
"1005","49.8"
"1010","49.8"
"1015","49.8"
"1020","49.8"
"1025","49.6"
"1030","49.8"
"1035","49.8"
"1040","49.8"
"1045","49.6"
"1050","49.8"
"1055","49.8"
"1060","49.8"
"1065","95.6"
"1070","99.2"
"1075","99.0"
"1080","99.0"
"1085","99.0"
"1090","99.0"
"1095","98.8"
"1100","99.0"
"1105","99.0"
"1110","99.0"
"1115","99.0"
"1120","98.8"
"1125","98.8"
"1130","99.0"
"1135","99.0"
"1140","99.0"
"1145","99.0"
"1150","99.0"
"1155","99.0"
"1160","99.0"
"1165","99.0"
"1170","99.0"
"1175","99.0"
"1180","99.0"
"1185","99.0"
"1190","99.0"
"1195","99.2"
"1200","99.0"
"1205","99.2"
"1210","98.8"
"1215","99.0"
"1220","99.0"
"1225","99.0"
"1230","99.0"
"1235","99.0"
"1240","99.2"
"1245","99.0"
"1250","99.0"
"1255","99.2"
"1260","99.0"
"1265","99.2"
"1270","99.0"
"1275","99.0"
"1280","99.0"
"1285","99.0"
"1290","99.2"
"1295","99.0"
"1300","99.2"
"1305","99.0"
"1310","99.2"
"1315","99.0"
"1320","99.0"
"1325","99.0"
"1330","99.0"
"1335","99.2"
"1340","99.0"
"1345","99.0"
"1350","99.2"
"1355","99.0"
"1360","99.0"
"1365","99.0"
"1370","99.2"
"1375","98.8"
"1380","99.0"
"1385","99.0"
"1390","99.0"
"1395","99.0"
"1400","99.0"
"1405","99.2"
"1410","99.0"
"1415","99.2"
"1420","98.8"
"1425","99.2"
"1430","99.0"
"1435","99.0"
"1440","99.2"
"1445","99.0"
"1450","99.0"
"1455","99.2"
"1460","99.0"
"1465","99.0"
"1470","99.0"
"1475","99.0"
"1480","99.0"
"1485","99.0"
"1490","99.0"
"1495","99.0"
"1500","99.0"
"1505","99.0"
"1510","99.0"
"1515","99.0"
"1520","99.2"
"1525","99.2"
"1530","99.0"
"1535","99.0"
"1540","99.2"
"1545","99.0"
"1550","98.8"
"1555","99.0"
"1560","99.0"
"1565","99.0"
"1570","99.0"
"1575","99.0"
"1580","99.2"
"1585","99.0"
"1590","99.0"
"1595","99.0"
"1600","99.0"
"1605","99.0"
"1610","99.0"
"1615","99.2"
"1620","99.0"
"1625","99.0"
"1630","99.0"
"1635","99.2"
"1640","99.0"
"1645","98.8"
"1650","99.0"
"1655","99.2"
"1660","99.0"
"1665","99.2"
"1670","99.0"
"1675","99.0"
"1680","99.0"
"1685","99.2"
"1690","99.0"
"1695","99.2"
"1700","99.2"
