# time,count
10,1
15,1
20,1
25,1
30,1
35,1
40,1
45,1
50,1
55,1
60,2
65,2
70,3
75,3
80,4
85,4
90,4
95,4
100,4
105,4
110,4
115,4
120,4
125,4
130,4
135,4
140,4
145,4
150,3
155,3
160,4
165,4
170,5
175,5
180,6
185,6
190,7
195,7
200,7
205,6
210,6
215,7
220,7
225,8
230,8
235,9
240,9
245,9
250,10
255,10
260,9
265,9
270,10
275,10
280,11
285,11
290,10
295,10
300,11
305,11
310,12
315,12
320,12
325,11
330,11
335,12
340,12
345,12
350,12
355,11
360,11
365,12
370,12
375,13
380,13
385,12
390,12
395,13
400,13
405,14
410,14
415,14
420,13
425,13
430,14
435,14
440,14
445,14
450,13
455,13
460,14
465,14
470,15
475,15
480,14
485,14
490,15
495,15
500,16
505,16
510,15
515,15
520,16
525,16
530,17
535,17
540,17
545,16
550,16
555,17
560,17
565,17
570,16
575,16
580,17
585,17
590,18
595,18
600,18
605,17
610,17
615,18
620,18
625,18
630,17
635,17
640,17
645,18
650,18
655,18
660,17
665,17
670,18
675,18
680,19
685,19
690,18
695,18
700,19
705,19
710,20
715,20
720,19
725,19
730,19
735,19
740,19
745,19
750,18
755,18
760,19
765,19
770,19
775,18
780,18
785,19
790,19
795,20
800,20
805,19
810,19
815,20
820,20
825,20
830,19
835,19
840,19
845,20
850,20
855,20
860,19
865,19
870,19
875,20
880,20
885,19
890,19
895,20
900,20
905,20
910,20
915,19
920,19
925,19
930,19
935,19
940,19
945,18
950,18
955,19
960,19
965,19
970,18
975,18
980,19
985,19
990,20
995,20
1000,19
1005,19
1010,20
1015,20
1020,20
1025,19
1030,19
1035,20
1040,20
1045,20
1050,19
1055,19
1060,19
1065,19
1070,20
1075,20
1080,19
1085,19
1090,19
1095,20
1100,20
1105,19
1110,19
1115,19
1120,20
1125,20
1130,19
1135,19
1140,19
1145,19
1150,20
1155,20
1160,19
1165,19
1170,19
1176,20
1181,20
1186,19
1191,19
1196,19
1201,19
1206,20
1211,20
1216,19
1221,19
1226,19
1231,20
1236,20
1241,20
1246,19
1251,19
1256,19
1261,19
1266,18
1271,18
1276,19
1281,19
1286,20
1291,20
1296,19
1301,19
1306,19
1311,18
1316,18
1321,19
1326,19
1331,19
1336,20
1341,20
1346,20
1351,19
1356,19
1361,19
1366,18
1371,18
1376,19
1381,19
1386,19
1391,19
1396,19
1401,19
1406,18
1411,18
1416,18
1421,17
1426,17
1431,18
1436,18
1441,18
1446,19
1451,19
1456,18
1461,18
1466,18
1471,17
1476,17
1481,18
1486,18
1491,19
1496,19
1501,20
1506,20
1511,19
1516,19
1521,20
1526,20
1531,19
1536,19
1541,19
1546,20
1551,20
1556,20
1561,21
1566,21
1571,20
1576,20
1581,19
1586,19
1591,20
1596,20
1601,19
1606,19
1611,20
1616,20
1621,21
1626,21
1631,20
1636,20
1641,20
1646,20
1651,20
1656,20
1661,19
1666,19
1671,19
1676,18
1681,18
1686,19
1691,19
1696,20
1701,20
1706,19
1711,19
1716,20
1721,20
1726,20
1731,19
1736,19
1741,19
1746,20
1751,20
1756,19
1761,19
1766,19
1771,19
1776,19
1781,19
1786,18
1791,18
1796,18
1801,18
1806,18
1811,17
1816,17
1821,18
1826,18
1831,19
1836,19
1841,19
1846,18
1851,18
1856,19
1861,19
1866,18
1871,18
1876,19
1881,19
1886,19
1891,20
1896,20
1901,19
1906,19
1911,19
1916,20
1921,20
1926,19
1931,19
1936,19
1941,19
1946,20
1951,20
1956,19
1961,19
1966,20
1971,20
1976,20
1981,19
1986,19
1991,19
1996,19
2001,19
2006,18
2011,18
2016,19
2021,19
2026,20
2031,20
2036,19
2041,19
2046,19
2051,20
2056,20
2061,19
2066,19
2071,19
2076,20
2081,20
2086,20
2091,19
2096,19
2101,18
2106,18
2111,19
2116,19
2121,20
2126,20
2131,20
2136,19
2141,19
2146,19
2151,18
2156,18
2161,19
2166,19
2171,20
2176,20
2181,19
2186,19
2191,19
2196,18
2201,18
2206,19
2211,19
2216,19
2221,18
2226,18
2231,19
2236,19
2241,19
2246,18
2251,18
2256,19
2261,19
2266,18
2271,18
2276,19
2281,19
2286,18
2291,18
2297,19
2302,19
2307,18
2312,18
2317,19
2322,19
2327,19
2332,18
2337,18
2342,18
2347,18
2352,17
2357,17
2362,18
2367,18
2372,18
2377,17
2382,17
2387,18
2392,18
2397,17
2402,17
2407,18
2412,18
2417,18
2422,17
2427,17
2432,18
2437,18
2442,18
2447,17
2452,17
2457,18
2462,18
2467,17
2472,17
2477,18
2482,18
2487,18
2492,17
2497,17
2502,18
2507,18
2512,17
2517,17
2522,18
2527,18
2532,18
2537,18
2542,17
2547,17
2552,17
2557,16
2562,16
2567,17
2572,17
2577,18
2582,18
2587,17
2592,17
2597,17
2602,16
2607,16
2612,17
2617,17
2622,18
2627,18
2632,17
2637,17
2642,17
2647,16
2652,16
2657,17
2662,17
2667,18
2672,18
2677,17
2682,17
2687,17
2692,16
2697,16
2702,17
2707,17
2712,18
2717,18
2722,17
2727,17
2732,17
2737,17
2742,16
2747,16
2752,17
2757,17
2762,17
2767,16
2772,16
2777,17
2782,17
2787,16
2792,16
2797,17
2802,17
2807,17
2812,16
2817,16
2822,17
2827,17
2832,16
2837,16
2842,16
2847,17
2852,17
2857,16
2862,16
2867,17
2872,17
2877,16
2882,16
2887,17
2892,17
2897,17
2902,16
2907,16
2912,17
2917,17
2922,16
2927,16
2932,17
2937,17
2942,17
2947,16
2952,16
2957,17
2962,17
2967,16
2972,16
2977,17
2982,17
2987,17
2992,16
2997,16
3002,17
3007,17
3012,16
3017,16
3022,17
3027,17
3032,17
3037,17
3042,16
3047,16
3052,16
3057,15
3062,15
3067,16
3072,16
3077,17
3082,17
3087,16
3092,16
3097,16
3102,15
3107,15
3112,16
3117,16
3122,17
3127,17
3132,16
3137,16
3142,16
3147,15
3152,15
3157,16
3162,16
3167,17
3172,17
3177,16
3182,16
3187,16
3192,15
3197,15
3202,16
3207,16
3212,17
3217,17
3222,16
3227,16
3232,16
3237,16
3242,15
3247,15
3252,16
3257,16
3262,16
3267,15
3272,15
3277,16
3282,16
3287,15
3292,15
3297,16
3302,16
3307,16
3312,15
3317,15
3322,16
3327,16
3332,15
3337,15
3342,15
3347,16
3352,16
3357,15
3362,15
3367,16
3372,16
3377,15
3382,15
3387,16
3392,16
3397,16
3402,15
3407,15
3412,16
3417,16
3422,15
3427,15
3432,16
3437,16
3442,16
3447,15
3452,15
3457,16
3462,16
3467,15
3472,15
3477,16
3482,16
3487,16
3492,15
3497,15
3502,16
3507,16
3512,15
3517,15
3522,16
3527,16
3532,16
3537,16
3542,15
3547,15
3552,15
3557,14
3562,14
3567,15
3572,15
3577,16
3582,16
3587,15
3592,15
3597,15
3602,14
3607,14
3612,15
3617,15
3622,16
3627,16
3632,15
3637,15
3642,15
3647,15
3652,14
3657,14
3662,15
3667,15
3672,15
3677,14
3682,14
3687,15
3692,15
3697,14
3702,14
3707,15
3712,15
3717,15
3722,14
3727,14
3732,15
3737,15
3742,15
3748,14
3753,14
3758,15
3763,15
3768,14
3773,14
3778,15
3783,15
3788,15
3793,14
3798,14
3803,15
3808,15
3813,14
3818,14
3823,15
3828,15
3833,15
3838,15
3843,14
3848,14
3853,14
3858,13
3863,13
3868,14
3873,14
3878,15
3883,15
3888,14
3893,14
3898,14
3903,13
3908,13
3913,14
3918,14
3923,15
3928,15
3933,14
3938,14
3943,14
3948,14
3953,13
3958,13
3963,14
3968,14
3973,14
3978,13
3983,13
3988,14
3993,14
3998,13
4003,13
4008,14
4013,14
4018,14
4023,13
4028,13
4033,14
4038,14
4043,14
4048,13
4053,13
4058,14
4063,14
4068,13
4073,13
4078,14
4083,14
4088,14
4093,13
4098,13
4103,14
4108,14
4113,13
4118,13
4123,14
4128,14
4133,14
4138,14
4143,13
4148,13
4153,13
4158,12
4163,12
4168,13
4173,13
4178,14
4183,14
4188,13
4193,13
4198,14
4203,14
4208,13
4213,13
4218,14
4223,14
4228,14
4233,13
4238,13
4243,13
4248,13
4253,12
4258,12
4263,13
4268,13
4273,13
4278,12
4283,12
4288,13
4293,13
4298,12
4303,12
4308,13
4313,13
4318,13
4323,12
4328,12
4333,13
4338,13
4343,13
4348,12
4353,12
4358,13
4363,13
4368,12
4373,12
4378,13
4383,13
4388,13
4393,12
4398,12
4403,13
4408,13
4413,12
4418,12
4423,13
4428,13
4433,13
4438,13
4443,12
4448,12
4453,13
4458,13
4463,12
4468,12
4473,13
4478,13
4483,13
4488,12
4493,12
4498,13
4503,13
4508,12
4513,12
4518,13
4523,13
4528,13
4533,12
4538,12
4543,12
4548,12
4553,11
4558,11
4563,12
4568,12
4573,12
4578,11
4583,11
4588,12
4593,12
4598,12
4603,11
4608,11
4613,12
4618,12
4623,12
4628,11
4633,11
4638,11
4643,11
4648,10
4653,10
4658,11
4663,11
4668,11
4673,10
4678,10
4683,11
4688,11
4693,11
4698,10
4703,10
4708,11
4713,11
