# time,count,1 min rate,mean rate,5 min rate,15 min rate
5,0,0.0,0.0,0.0,0.0
10,0,0.0,0.0,0.0,0.0
15,0,0.0,0.0,0.0,0.0
20,0,0.0,0.0,0.0,0.0
25,1581,24.978124869799405,63.030860114231324,5.163517826126696,1.7307434832702617
30,3640,55.6348453397571,120.97265213706562,11.828430642546074,3.9837529761085855
35,5620,82.72101158380465,160.05744632400567,18.15178249320702,6.146718325978728
40,7600,107.70545201865845,189.4471450354329,24.38384136774486,8.302132640646533
45,9576,130.69224689338472,212.22488675201896,30.5128933693885,10.445605632398657
50,11532,152.09697700129274,229.6891883380272,36.593532399764094,12.594931944363404
55,13564,171.29455475442344,245.68145654812946,42.471190320826075,14.698001719503154
60,15544,189.24501904793792,258.1459862874348,48.31120186776122,16.80936471561469
65,17520,205.71227010996662,268.64116121449325,54.044769386453545,18.905706348613872
70,19496,220.86287247388492,277.6386133927918,59.68356936964628,20.990433930332575
75,21476,234.70615285463296,285.4937553022277,65.20933393151209,23.05696362198605
80,23452,247.6344790539775,292.31725942772397,70.68343414947437,25.12534078983362
85,25428,259.38519331052316,298.34149151460304,76.03730406607787,27.17228656019692
90,27408,270.2283545643114,303.7413290597745,81.30929371500307,29.210108000664718
95,29384,280.22053562985855,308.5327812511278,86.49745074879975,31.237747631012468
100,31360,289.41378600918006,312.8447504008394,91.59985508948262,33.25415382961679
105,33332,297.8719846729637,316.6934997182043,96.61792410439972,35.25938883139698
110,35316,305.6539031114031,320.3154059230981,101.55305173387747,37.25351452648141
115,37296,312.8136137057902,323.59154189322595,106.40660887843518,39.23659246211773
120,39272,319.4008654485184,326.56114987824145,111.17994377959964,41.208683844572484
125,41248,325.46142962217283,329.29306796185705,115.87438239442531,43.16984954102021
130,43220,330.97345337134954,331.78487602144554,120.47800592688158,45.11571795982595
135,45196,336.10872450338036,334.1239056418034,125.01876109213643,47.05523809342512
140,47184,340.7054730894194,336.3011825333229,129.45801850207224,48.975148747494416
145,49156,345.06261488805296,338.29180274995014,133.8503471147956,50.893287047915315
150,51136,349.07137886363375,340.2048632118527,138.17007692121297,52.80079857060426
155,53112,352.75961976893404,341.97085536213234,142.41840787404678,54.697742189525094
160,55088,356.15296521366304,343.62697592685936,146.59652009254566,56.58417645247096
165,57064,359.2749937369938,345.1814126278221,150.70557419030263,58.46015958287134
170,58857,361.1079760323789,345.52860085795487,154.53184049733633,60.25372750565271
175,58970,334.01039042191877,336.31507404734015,152.3445875608058,60.04290407129115
180,59074,308.96747031155604,327.56254330538917,150.17034677079073,59.82549241800694
185,59181,285.9748448892309,319.2529912954783,148.04196014778339,59.6126093495245
190,59292,264.884572760053,311.44534912728574,145.9619754983026,59.40533780719471
195,59401,245.44860345044214,304.027660259706,143.9097585526797,59.196998519915645
200,59504,227.4707017417829,296.95156378448974,141.87162751419652,58.98316528156054
205,59613,211.01018927334664,290.2488553113506,139.8837123648789,58.77605686384262
210,59716,195.801822246529,283.8367899311842,137.91543172596278,58.56566373664225
215,59827,181.9053958103175,277.75923663568994,135.99951815989306,58.36308440173942
220,59933,169.0401106990031,271.9349991141335,134.09874331349553,58.156087235147915
225,60037,157.21946810679864,266.3602361460866,132.23269122115707,57.9513448947209
230,60143,146.3439519125115,261.03594227299624,130.3974822569981,57.74773685797968
235,60251,136.35398509882094,255.94686883747733,128.59591233818588,57.54636487110846
240,60368,127.30669198321989,251.10764173305614,126.85387113409145,57.356080789243244
245,60476,118.87084266517786,246.42900272573556,125.11748337383375,57.15909469732067
250,60586,111.14146885160697,241.94549655959727,123.41640699732643,56.965415999086304
255,60704,104.12604834829374,237.66833412453656,121.76328119567525,56.7794584926725
260,60812,97.52762984427714,233.49608136118744,120.10772777705421,56.584558945517664
265,60921,91.47278287134402,229.5061170284189,118.48284395879931,56.39184720187687
270,61033,85.93403696660992,225.67498602573264,116.89142852624029,56.202419171385124
275,61144,80.85413584998243,221.97916408458735,115.329622586383,56.01514863137346
280,61253,76.13242784953762,218.40798541423123,113.78371390041728,55.8255915074206
285,61362,71.78824677621778,214.96222467706482,112.26335683755511,55.637084558746196
290,61459,67.59951383868182,211.59350479955802,110.72846055578597,55.436325602431324
295,61561,63.77767572927625,208.35572155868542,109.22554529656043,55.23889494204686
300,61671,60.45330832798979,205.25291152160094,107.7871395524273,55.055854442317674
305,61781,57.37875155118625,202.251448981198,106.36920285482366,54.87271998437922
