# time,count
10,1
15,1
20,1
25,1
30,1
35,1
40,1
45,1
50,2
55,2
60,2
65,2
70,2
75,2
80,2
85,2
90,2
95,2
100,2
105,2
110,2
115,2
120,2
125,2
130,2
135,2
140,2
145,2
150,2
155,2
160,2
165,2
170,2
175,2
180,2
185,2
190,2
195,2
200,2
205,2
210,2
215,2
220,2
225,2
230,2
235,2
240,2
245,2
250,2
255,2
260,2
265,2
270,2
275,2
280,2
285,2
290,2
295,2
300,2
305,2
310,2
315,2
320,2
325,2
330,2
335,2
340,2
345,2
350,2
355,2
360,2
365,2
370,2
375,2
380,2
385,2
390,2
395,2
400,2
405,2
410,2
415,2
420,2
425,2
430,2
435,2
440,2
445,2
450,2
455,2
460,2
465,2
470,2
475,2
480,2
485,2
490,2
495,2
500,2
505,2
510,2
515,2
520,2
525,2
530,2
535,2
540,2
545,2
550,2
555,2
560,2
565,2
570,2
575,2
580,2
585,2
590,2
595,2
600,2
605,2
610,2
615,2
620,2
625,2
630,2
635,2
640,2
645,2
650,2
655,2
660,2
665,2
670,2
675,2
680,2
685,2
690,2
695,2
700,2
705,2
710,2
715,2
720,2
725,2
730,2
735,2
740,2
745,2
750,2
755,2
760,2
765,2
770,2
775,2
780,2
785,2
790,2
795,2
800,2
805,2
810,2
815,2
820,2
825,2
830,2
835,2
840,2
845,2
850,2
855,2
860,2
865,2
870,2
875,2
880,2
885,2
890,2
895,2
900,2
905,2
910,2
915,2
920,2
925,2
930,2
935,2
940,2
945,2
950,2
955,2
960,2
965,2
970,2
975,2
980,2
985,2
990,2
995,2
1000,2
1005,2
1010,2
1015,2
1020,2
1025,2
1030,2
1035,2
1040,2
1045,2
1050,2
1055,2
1060,2
1065,2
1070,2
1075,2
1080,2
1085,2
1090,2
1095,2
1100,2
1105,2
1110,2
1115,2
1120,2
1125,2
1130,2
1135,2
1140,2
1145,2
1150,2
1155,2
1160,2
1165,2
1170,2
1176,2
1181,2
1186,2
1191,2
1196,2
1201,2
1206,2
1211,2
1216,2
1221,2
1226,2
1231,2
1236,2
1241,2
1246,2
1251,2
1256,2
1261,2
1266,2
1271,2
1276,2
1281,2
1286,2
1291,2
1296,2
1301,2
1306,2
1311,2
1316,2
1321,2
1326,2
1331,2
1336,2
1341,2
1346,2
1351,2
1356,2
1361,2
1366,2
1371,2
1376,2
1381,2
1386,2
1391,2
1396,2
1401,2
1406,2
1411,2
1416,2
1421,2
1426,2
1431,2
1436,2
1441,2
1446,2
1451,2
1456,2
1461,2
1466,2
1471,2
1476,2
1481,2
1486,2
1491,2
1496,2
1501,2
1506,2
1511,2
1516,2
1521,2
1526,2
1531,2
1536,2
1541,2
1546,2
1551,2
1556,2
1561,2
1566,2
1571,2
1576,2
1581,2
1586,2
1591,2
1596,2
1601,2
1606,2
1611,2
1616,2
1621,2
1626,2
1631,2
1636,2
1641,2
1646,2
1651,2
1656,2
1661,2
1666,2
1671,2
1676,2
1681,2
1686,2
1691,2
1696,2
1701,2
1706,2
1711,2
1716,2
1721,2
1726,2
1731,2
1736,2
1741,2
1746,2
1751,2
1756,2
1761,2
1766,2
1771,2
1776,2
1781,2
1786,2
1791,2
1796,2
1801,2
1806,2
1811,2
1816,2
1821,2
1826,2
1831,2
1836,2
1841,2
1846,2
1851,2
1856,2
1861,2
1866,2
1871,2
1876,2
1881,2
1886,2
1891,2
1896,2
1901,2
1906,2
1911,2
1916,2
1921,2
1926,2
1931,2
1936,2
1941,2
1946,2
1951,2
1956,2
1961,2
1966,2
1971,2
1976,2
1981,2
1986,2
1991,2
1996,2
2001,2
2006,2
2011,2
2016,2
2021,2
2026,2
2031,2
2036,2
2041,2
2046,2
2051,2
2056,2
2061,2
2066,2
2071,2
2076,3
2081,3
2086,3
2091,3
2096,3
2101,3
2106,3
2111,3
2116,3
2121,3
2126,3
2131,3
2136,3
2141,3
2146,3
2151,3
2156,3
2161,3
2166,3
2171,3
2176,3
2181,3
2186,3
2191,3
2196,3
2201,3
2206,3
2211,3
2216,3
2221,3
2226,3
2231,3
2236,3
2241,3
2246,3
2251,3
2256,3
2261,3
2266,3
2271,3
2276,3
2281,3
2286,3
2291,3
2297,3
2302,3
2307,3
2312,3
2317,3
2322,3
2327,3
2332,3
2337,3
2342,3
2347,3
2352,3
2357,3
2362,3
2367,3
2372,3
2377,3
2382,3
2387,3
2392,3
2397,3
2402,3
2407,3
2412,3
2417,3
2422,3
2427,3
2432,3
2437,3
2442,3
2447,3
2452,3
2457,3
2462,3
2467,3
2472,3
2477,3
2482,3
2487,3
2492,3
2497,3
2502,3
2507,3
2512,3
2517,3
2522,3
2527,3
2532,3
2537,3
2542,3
2547,3
2552,3
2557,3
2562,3
2567,3
2572,3
2577,3
2582,3
2587,3
2592,3
2597,3
2602,3
2607,3
2612,3
2617,3
2622,3
2627,3
2632,3
2637,3
2642,3
2647,3
2652,3
2657,3
2662,3
2667,3
2672,3
2677,3
2682,3
2687,3
2692,3
2697,3
2702,3
2707,3
2712,3
2717,3
2722,3
2727,3
2732,3
2737,3
2742,3
2747,3
2752,3
2757,3
2762,3
2767,3
2772,3
2777,3
2782,3
2787,3
2792,3
2797,3
2802,3
2807,3
2812,3
2817,3
2822,3
2827,3
2832,3
2837,3
2842,3
2847,3
2852,3
2857,3
2862,3
2867,3
2872,3
2877,3
2882,3
2887,3
2892,3
2897,3
2902,3
2907,3
2912,3
2917,3
2922,3
2927,3
2932,3
2937,3
2942,3
2947,3
2952,3
2957,3
2962,3
2967,3
2972,3
2977,3
2982,3
2987,3
2992,3
2997,3
3002,3
3007,3
3012,3
3017,3
3022,3
3027,3
3032,3
3037,3
3042,3
3047,3
3052,3
3057,3
3062,3
3067,3
3072,3
3077,3
3082,3
3087,3
3092,3
3097,3
3102,3
3107,3
3112,3
3117,3
3122,3
3127,3
3132,3
3137,3
3142,3
3147,3
3152,3
3157,3
3162,3
3167,3
3172,3
3177,3
3182,3
3187,3
3192,3
3197,3
3202,3
3207,3
3212,3
3217,3
3222,3
3227,3
3232,3
3237,3
3242,3
3247,3
3252,3
3257,3
3262,3
3267,3
3272,3
3277,3
3282,3
3287,3
3292,3
3297,3
3302,3
3307,3
3312,3
3317,3
3322,3
3327,3
3332,3
3337,3
3342,3
3347,3
3352,3
3357,3
3362,3
3367,3
3372,3
3377,3
3382,3
3387,3
3392,3
3397,3
3402,3
3407,3
3412,3
3417,3
3422,3
3427,3
3432,3
3437,3
3442,3
3447,3
3452,3
3457,3
3462,3
3467,3
3472,3
3477,3
3482,3
3487,3
3492,3
3497,3
3502,3
3507,3
3512,3
3517,3
3522,3
3527,3
3532,3
3537,3
3542,3
3547,3
3552,3
3557,3
3562,3
3567,3
3572,3
3577,3
3582,3
3587,3
3592,3
3597,3
3602,3
3607,3
3612,3
3617,3
3622,3
3627,3
3632,3
3637,3
3642,3
3647,3
3652,3
3657,3
3662,3
3667,3
3672,3
3677,3
3682,3
3687,3
3692,3
3697,3
3702,3
3707,3
3712,3
3717,3
3722,3
3727,3
3732,3
3737,3
3742,3
3748,3
3753,3
3758,3
3763,3
3768,3
3773,3
3778,3
3783,3
3788,3
3793,3
3798,3
3803,3
3808,3
3813,3
3818,3
3823,3
3828,3
3833,3
3838,3
3843,3
3848,3
3853,3
3858,3
3863,3
3868,3
3873,3
3878,3
3883,3
3888,3
3893,3
3898,3
3903,3
3908,3
3913,3
3918,3
3923,3
3928,3
3933,3
3938,3
3943,3
3948,3
3953,3
3958,3
3963,3
3968,3
3973,3
3978,3
3983,3
3988,3
3993,3
3998,3
4003,3
4008,3
4013,3
4018,3
4023,3
4028,3
4033,3
4038,3
4043,3
4048,3
4053,3
4058,3
4063,3
4068,3
4073,3
4078,3
4083,3
4088,3
4093,3
4098,3
4103,3
4108,3
4113,3
4118,3
4123,3
4128,3
4133,3
4138,3
4143,3
4148,3
4153,3
4158,3
4163,3
4168,3
4173,3
4178,3
4183,3
4188,3
4193,3
4198,3
4203,3
4208,3
4213,3
4218,3
4223,3
4228,3
4233,3
4238,3
4243,3
4248,3
4253,3
4258,3
4263,3
4268,3
4273,3
4278,3
4283,3
4288,3
4293,3
4298,3
4303,3
4308,3
4313,3
4318,3
4323,3
4328,3
4333,3
4338,3
4343,3
4348,3
4353,3
4358,3
4363,3
4368,3
4373,3
4378,3
4383,3
4388,3
4393,3
4398,3
4403,3
4408,3
4413,3
4418,3
4423,3
4428,3
4433,3
4438,3
4443,3
4448,3
4453,3
4458,3
4463,3
4468,3
4473,3
4478,3
4483,3
4488,3
4493,3
4498,3
4503,3
4508,3
4513,3
4518,3
4523,3
4528,3
4533,3
4538,3
4543,3
4548,3
4553,3
4558,3
4563,3
4568,3
4573,3
4578,3
4583,3
4588,3
4593,3
4598,3
4603,3
4608,3
4613,3
4618,3
4623,3
4628,3
4633,3
4638,3
4643,3
4648,3
4653,3
4658,3
4663,3
4668,3
4673,3
4678,3
4683,3
4688,3
4693,3
4698,3
4703,3
4708,3
4713,3
