"# time","value"
"20","0.0"
"25","0.0"
"30","0.0"
"35","0.0"
"40","0.4"
"45","0.2"
"50","0.2"
"55","0.2"
"60","0.2"
"70","0.6"
"75","0.6"
"80","0.2"
"85","0.4"
"90","0.4"
"95","0.4"
"100","1.8"
"110","0.6"
"115","0.6"
"120","1.0"
"125","1.6"
"130","1.0"
"135","1.4"
"140","1.0"
"154","0.8"
"159","0.8"
"164","5.0"
"169","3.2"
"174","3.4"
"179","2.0"
"184","1.0"
"189","1.8"
"194","0.8"
"199","2.0"
"204","0.2"
"209","2.6"
"214","0.8"
"219","2.0"
"235","0.0"
"240","1.2"
"245","2.8"
"250","0.2"
"255","2.6"
"260","0.0"
"265","2.0"
"270","2.0"
"275","1.0"
"280","2.6"
"285","0.4"
"290","1.4"
"295","1.4"
"300","2.4"
"305","0.2"
"310","1.6"
"315","1.0"
"320","2.6"
"325","0.8"
"330","1.0"
"335","1.6"
"340","2.0"
"345","0.8"
"350","1.0"
"355","0.8"
"360","2.0"
"365","0.0"
"370","0.0"
"375","0.2"
"380","0.6"
"385","0.8"
"390","1.4"
"395","1.4"
"400","2.2"
"405","0.6"
"410","0.8"
"415","1.2"
"420","1.6"
"425","0.6"
"430","0.6"
"435","0.4"
"440","1.0"
"445","1.0"
"450","0.6"
"455","1.4"
"460","0.4"
"465","0.6"
"470","0.6"
"475","2.2"
"480","1.0"
"485","0.6"
"490","1.2"
"495","0.6"
"500","1.0"
"505","2.2"
"510","0.6"
"515","0.8"
"520","1.6"
"525","1.4"
"530","1.2"
"535","3.0"
"540","0.4"
"545","2.2"
"550","1.2"
"555","1.8"
"560","2.0"
"565","1.2"
"570","2.0"
"575","1.4"
"580","2.6"
"585","1.8"
"590","1.4"
"595","1.4"
"600","0.0"
"605","0.0"
"610","2.2"
"615","0.6"
"620","1.0"
"625","0.4"
"630","0.4"
"635","0.4"
"640","0.2"
"645","0.0"
"650","0.0"
"655","0.0"
"660","0.0"
"665","0.2"
"670","1.4"
"675","0.2"
"680","5.6"
"685","1.2"
"690","1.6"
"695","2.0"
"700","0.0"
"705","1.0"
"710","0.6"
"715","2.0"
"720","1.0"
"725","0.0"
"730","0.4"
"735","1.0"
"740","0.8"
"745","0.8"
"750","1.8"
"755","1.2"
"760","2.0"
"765","2.0"
"770","1.0"
"775","1.2"
"780","1.8"
"785","0.2"
"790","0.4"
"795","1.2"
"800","1.0"
"805","1.6"
"810","1.4"
"815","1.6"
"820","0.6"
"825","0.2"
"830","1.0"
"835","1.4"
"840","1.0"
"845","1.2"
"850","0.8"
"855","0.4"
"860","0.4"
"865","0.6"
"870","1.6"
"875","1.0"
"880","0.8"
"885","0.8"
"890","0.8"
"895","1.8"
"900","0.4"
"905","0.2"
"910","0.2"
"915","0.8"
"920","1.6"
"925","0.2"
"930","0.6"
"935","3.0"
"940","0.2"
"945","0.0"
"950","0.0"
"955","1.2"
"960","1.8"
"965","1.2"
"970","0.6"
"975","1.0"
"980","0.6"
"985","0.8"
"990","0.8"
"995","2.4"
"1000","0.6"
"1005","2.0"
"1010","0.8"
"1015","0.2"
"1020","1.8"
"1025","1.4"
"1030","1.2"
"1035","3.0"
"1040","1.2"
"1045","1.6"
