# time,count
20,1
25,1
30,2
35,2
40,2
45,3
50,3
55,4
60,4
70,5
75,5
80,5
85,6
90,6
95,7
100,7
110,8
115,8
120,8
125,9
130,9
135,9
140,9
154,14
159,14
164,14
169,14
174,14
179,14
184,14
189,14
194,14
199,14
204,14
209,14
214,14
219,14
235,14
240,14
245,14
250,14
255,14
260,14
265,14
270,14
275,14
280,14
285,14
290,14
295,14
300,14
305,14
310,14
315,14
320,14
325,14
330,14
335,14
340,14
345,14
350,14
355,14
360,14
365,14
370,14
375,14
380,14
385,14
390,14
395,14
400,14
405,14
410,14
415,14
420,14
425,14
430,14
435,14
440,14
445,14
450,14
455,14
460,14
465,14
470,14
475,14
480,14
485,14
490,14
495,14
500,14
505,14
510,14
515,14
520,14
525,14
530,14
535,14
540,14
545,14
550,14
555,14
560,14
565,14
570,14
575,14
580,14
585,14
590,14
595,14
600,14
605,14
610,14
615,14
620,14
625,14
630,14
635,14
640,14
645,14
650,14
655,14
660,14
665,14
670,14
675,14
680,14
685,14
690,14
695,14
700,14
705,14
710,14
715,14
720,14
725,14
730,14
735,14
740,14
745,14
750,14
755,14
760,14
765,14
770,14
775,14
780,14
785,14
790,14
795,14
800,14
805,14
810,14
815,14
820,14
825,14
830,14
835,14
840,14
845,14
850,14
855,14
860,14
865,14
870,14
875,14
880,14
885,14
890,14
895,14
900,14
905,14
910,14
915,14
920,14
925,14
930,14
935,14
940,14
945,14
950,14
955,14
960,14
965,14
970,14
975,14
980,14
985,14
990,14
995,14
1000,14
1005,14
1010,14
1015,14
1020,14
1025,14
1030,14
1035,14
1040,14
1045,14
1050,14
1055,14
1060,14
1065,14
1070,14
1075,14
1080,14
1085,14
1090,14
1095,14
1100,14
1105,14
1110,14
1115,14
1120,14
1125,14
1130,14
1135,14
1140,14
1145,14
1150,14
1155,14
1160,14
1165,14
1170,14
1175,14
1180,14
1185,14
1190,14
1195,14
1200,14
1205,14
1210,14
1215,14
1220,14
1225,14
1230,14
1235,14
1240,14
1245,14
1250,14
1255,14
1260,14
1265,14
1270,14
1275,14
1280,14
