"# time","value"
"5","0.0"
"10","0.0"
"15","0.0"
"20","0.0"
"25","0.0"
"30","6.2"
"35","5.2"
"40","5.4"
"45","6.2"
"50","6.2"
"55","5.8"
"60","6.8"
"65","6.2"
"70","7.4"
"75","6.2"
"80","7.2"
"85","6.8"
"90","7.8"
"95","5.8"
"100","8.0"
"105","7.4"
"110","7.8"
"115","8.6"
"120","7.6"
"125","8.0"
"130","7.4"
"135","8.2"
"140","6.0"
"145","3.4"
"150","6.2"
"155","5.4"
"160","5.6"
"165","5.6"
"170","5.6"
"175","5.0"
"180","5.8"
"185","6.4"
"190","5.2"
"195","5.4"
"200","6.0"
"205","5.6"
"210","5.8"
"215","5.6"
"220","6.6"
"225","7.2"
"230","5.8"
"235","6.4"
"240","6.0"
"245","5.4"
"250","6.8"
"255","6.2"
"260","5.2"
"265","6.0"
"270","5.8"
"275","7.0"
"280","6.8"
"285","5.6"
"290","6.4"
"295","5.8"
"300","6.4"
"305","6.6"
"310","5.4"
"315","5.6"
"320","7.0"
"325","5.4"
"330","6.0"
"335","5.0"
"340","5.8"
"345","5.8"
"350","6.6"
"355","6.4"
"360","5.2"
"365","6.2"
"370","5.0"
"375","6.4"
"380","5.4"
"385","5.2"
"390","5.4"
"395","6.0"
"400","5.6"
"405","5.8"
"410","6.2"
"415","5.8"
"420","6.4"
"425","6.0"
"430","6.2"
"435","6.0"
"440","5.0"
"445","6.0"
"450","6.0"
"455","5.8"
"460","5.8"
"465","6.0"
"470","6.4"
"475","5.4"
"480","5.2"
"485","5.4"
"490","5.8"
"495","5.8"
"500","5.8"
"505","5.6"
"510","5.2"
"515","5.0"
"520","5.8"
"525","5.2"
"530","6.4"
"535","6.4"
"540","6.0"
"545","5.6"
"550","5.8"
"555","4.8"
"560","5.4"
"565","5.0"
"570","4.8"
"575","5.8"
"580","7.0"
"585","6.0"
"590","6.4"
"595","5.2"
"600","5.8"
"605","5.0"
"610","5.4"
"615","4.8"
"620","6.0"
"625","6.0"
"630","5.8"
"635","5.8"
"640","5.0"
"645","6.2"
"650","4.6"
"655","6.0"
"660","5.8"
"665","7.0"
"670","5.0"
"675","5.4"
"680","6.2"
"685","5.2"
"690","5.0"
"695","5.2"
"700","6.0"
"705","5.6"
"710","6.0"
"715","5.6"
"720","5.6"
"725","6.2"
"730","6.4"
"735","5.2"
"740","5.8"
"745","5.2"
"750","5.2"
"755","6.0"
"760","5.4"
"765","5.6"
"770","5.6"
"775","5.6"
"780","6.2"
"785","5.4"
"790","6.0"
"795","6.4"
"800","7.2"
"805","6.6"
"810","6.2"
"815","6.2"
"820","5.2"
"825","6.0"
"830","5.8"
"835","5.4"
"840","6.0"
"845","5.0"
"850","5.4"
"855","5.8"
"860","6.6"
"865","6.0"
"870","5.2"
"875","6.0"
"880","5.2"
"885","5.6"
"890","5.6"
"895","5.8"
"900","5.8"
"905","5.8"
"910","6.0"
"915","7.2"
"920","5.8"
"925","5.8"
"930","5.4"
"935","6.0"
"940","6.8"
"945","7.6"
"950","7.2"
"955","7.4"
"960","7.2"
"965","6.2"
"970","6.6"
"975","6.6"
"980","7.0"
"985","6.2"
"990","7.2"
"995","8.2"
"1000","7.4"
"1005","6.8"
"1010","6.6"
"1015","7.2"
"1020","6.4"
"1025","7.4"
"1030","6.6"
"1035","6.4"
"1040","6.8"
"1045","7.6"
"1050","6.6"
"1055","6.8"
"1060","7.4"
"1065","6.6"
"1070","7.8"
"1075","6.8"
"1080","7.4"
"1085","7.0"
"1090","7.2"
"1095","7.4"
"1100","6.8"
"1105","7.2"
"1110","5.8"
"1115","7.0"
"1120","6.2"
"1125","6.6"
"1130","7.2"
"1135","6.4"
"1140","6.8"
"1145","6.6"
"1150","6.4"
"1155","6.6"
"1160","6.4"
"1165","7.0"
"1170","7.4"
"1175","6.2"
"1180","6.2"
"1185","5.8"
"1190","6.6"
"1195","6.2"
"1200","5.8"
"1205","6.8"
"1210","6.4"
"1215","6.0"
"1220","5.8"
"1225","6.4"
"1230","6.8"
"1235","7.0"
"1240","6.4"
"1245","7.0"
"1250","6.2"
"1255","6.8"
"1260","6.6"
"1265","7.2"
"1270","5.8"
"1275","7.0"
"1280","6.6"
"1285","6.6"
"1290","6.0"
"1295","7.2"
"1300","6.6"
"1305","7.0"
"1310","6.8"
"1315","6.4"
"1320","6.8"
"1325","6.6"
"1330","6.8"
"1335","7.4"
"1340","6.8"
"1345","6.4"
"1350","7.0"
"1355","6.0"
"1360","6.2"
"1365","6.4"
"1370","5.8"
"1375","6.6"
"1380","6.2"
"1385","6.8"
"1390","6.6"
"1395","6.4"
"1400","6.6"
"1405","6.4"
"1410","6.6"
"1415","7.2"
"1420","6.2"
"1425","7.8"
"1430","5.8"
"1435","7.0"
"1440","6.8"
"1445","6.4"
"1450","6.6"
"1455","7.6"
"1460","7.4"
"1465","6.6"
"1470","6.0"
"1475","7.2"
"1480","6.8"
"1485","6.2"
"1490","6.6"
"1495","7.4"
"1500","6.6"
"1505","7.0"
"1510","7.0"
"1515","6.4"
"1520","6.4"
"1525","6.0"
"1530","6.2"
"1535","6.8"
"1540","6.0"
"1545","6.6"
"1550","7.4"
"1555","5.8"
"1560","7.6"
"1565","6.2"
"1570","6.2"
"1575","6.8"
"1580","6.2"
"1585","6.0"
"1590","6.6"
"1595","6.0"
"1600","6.8"
"1605","6.4"
"1610","6.0"
"1615","6.4"
"1620","6.6"
"1625","7.4"
"1630","6.8"
"1635","7.6"
"1640","6.2"
"1645","6.2"
"1650","7.4"
"1655","7.4"
"1660","5.2"
"1665","6.6"
"1670","7.4"
"1675","5.8"
"1680","7.2"
"1685","6.4"
"1690","6.6"
"1695","7.0"
"1700","6.6"
"1705","6.8"
"1710","6.0"
"1715","5.4"
"1720","7.6"
"1725","6.4"
"1730","6.6"
"1735","6.6"
"1740","6.4"
"1745","7.8"
"1750","7.0"
"1755","6.6"
"1760","6.4"
"1765","6.6"
"1770","8.2"
"1775","7.4"
"1780","7.0"
"1785","7.4"
"1790","7.0"
"1795","7.6"
"1800","6.6"
"1805","6.6"
"1810","6.0"
"1815","6.8"
"1820","6.8"
"1825","7.2"
"1830","6.6"
"1835","7.2"
"1840","6.4"
"1845","7.0"
"1850","6.4"
"1855","7.0"
"1860","6.8"
"1865","6.6"
"1870","6.8"
"1875","6.8"
"1880","6.2"
"1885","6.6"
