"# time","value"
"5","0.0"
"10","0.0"
"15","0.0"
"20","0.0"
"25","12.4"
"30","102.4"
"35","98.8"
"40","99.0"
"45","98.8"
"50","99.0"
"55","99.0"
"60","99.0"
"65","99.2"
"70","99.0"
"75","99.0"
"80","99.0"
"85","99.2"
"90","99.0"
"95","99.2"
"100","99.2"
"105","99.2"
"110","99.2"
"115","99.2"
"120","99.2"
"125","99.0"
"130","99.2"
"135","99.2"
"140","99.0"
"145","97.4"
"150","99.0"
"155","98.8"
"160","99.0"
"165","99.0"
"170","99.0"
"175","99.2"
"180","99.0"
"185","99.2"
"190","99.0"
"195","99.0"
"200","99.2"
"205","99.2"
"210","99.0"
"215","99.2"
"220","99.2"
"225","99.2"
"230","99.2"
"235","99.2"
"240","99.0"
"245","99.2"
"250","99.2"
"255","98.8"
"260","99.0"
"265","99.2"
"270","98.8"
"275","99.2"
"280","99.2"
"285","99.0"
"290","99.2"
"295","99.2"
"300","99.0"
"305","99.2"
"310","99.2"
"315","99.2"
"320","99.2"
"325","99.2"
"330","99.2"
"335","99.0"
"340","99.2"
"345","99.2"
"350","99.0"
"355","99.0"
"360","99.2"
"365","98.8"
"370","99.0"
"375","99.0"
"380","98.8"
"385","99.2"
"390","99.2"
"395","99.2"
"400","99.0"
"405","99.2"
"410","99.0"
"415","99.2"
"420","99.2"
"425","99.2"
"430","99.2"
"435","99.2"
"440","98.8"
"445","99.0"
"450","98.8"
"455","99.2"
"460","99.0"
"465","99.0"
"470","99.0"
"475","99.2"
"480","99.2"
"485","99.0"
"490","99.2"
"495","99.2"
"500","99.2"
"505","99.0"
"510","99.2"
"515","99.2"
"520","99.4"
"525","99.2"
"530","99.0"
"535","99.2"
"540","99.2"
"545","99.2"
"550","99.2"
"555","99.2"
"560","99.0"
"565","99.0"
"570","99.0"
"575","99.2"
"580","99.0"
"585","99.2"
"590","99.2"
"595","98.8"
"600","99.2"
"605","99.0"
"610","99.0"
"615","99.2"
"620","99.2"
"625","99.2"
"630","99.0"
"635","99.0"
"640","99.0"
"645","99.2"
"650","99.2"
"655","99.2"
"660","99.2"
"665","99.2"
"670","99.2"
"675","99.4"
"680","99.0"
"685","99.2"
"690","99.0"
"695","99.4"
"700","99.4"
"705","99.2"
"710","99.0"
"715","99.0"
"720","99.2"
"725","99.0"
"730","99.0"
"735","99.4"
"740","99.0"
"745","99.2"
"750","99.2"
"755","99.4"
"760","99.0"
"765","99.0"
"770","99.2"
"775","99.0"
"780","99.2"
"785","99.2"
"790","99.2"
"795","99.0"
"800","99.0"
"805","99.0"
"810","99.0"
"815","99.0"
"820","99.2"
"825","99.0"
"830","99.4"
"835","99.2"
"840","99.2"
"845","99.2"
"850","99.2"
"855","99.2"
"860","99.0"
"865","98.8"
"870","99.2"
"875","99.2"
"880","99.2"
"885","99.2"
"890","99.0"
"895","99.2"
"900","99.4"
"905","99.2"
"910","99.0"
"915","99.0"
"920","99.2"
"925","99.2"
"930","99.4"
"935","99.0"
"940","99.0"
"945","99.2"
"950","99.2"
"955","99.0"
"960","99.2"
"965","99.2"
"970","99.2"
"975","99.2"
"980","99.2"
"985","99.2"
"990","99.2"
"995","99.2"
"1000","99.2"
"1005","99.2"
"1010","99.0"
"1015","99.2"
"1020","99.2"
"1025","99.2"
"1030","99.2"
"1035","99.4"
"1040","99.2"
"1045","99.2"
"1050","98.8"
"1055","99.0"
"1060","99.2"
"1065","99.0"
"1070","99.2"
"1075","99.2"
"1080","99.2"
"1085","99.2"
"1090","99.0"
"1095","99.2"
"1100","99.2"
"1105","99.2"
"1110","99.2"
"1115","99.2"
"1120","99.2"
"1125","99.2"
"1130","99.2"
"1135","98.8"
"1140","98.8"
"1145","99.0"
"1150","99.2"
"1155","99.2"
"1160","99.2"
"1165","99.2"
"1170","99.4"
"1175","99.2"
"1180","99.2"
"1185","99.2"
"1190","99.4"
"1195","99.2"
"1200","99.2"
"1205","99.2"
"1210","99.4"
"1215","99.2"
"1220","99.2"
"1225","99.0"
"1230","99.2"
"1235","99.4"
"1240","99.0"
"1245","99.2"
"1250","99.2"
"1255","99.2"
"1260","99.2"
"1265","99.2"
"1270","99.0"
"1275","99.0"
"1280","99.4"
"1285","99.0"
"1290","99.2"
"1295","99.2"
"1300","99.0"
"1305","99.2"
"1310","99.2"
"1315","99.4"
"1320","99.2"
"1325","99.2"
"1330","99.2"
"1335","99.2"
"1340","99.2"
"1345","99.2"
"1350","99.0"
"1355","99.4"
"1360","99.2"
"1365","99.2"
"1370","99.2"
"1375","99.4"
"1380","99.2"
"1385","99.2"
"1390","99.2"
"1395","99.4"
"1400","99.2"
"1405","99.2"
"1410","99.2"
"1415","99.2"
"1420","99.4"
"1425","99.2"
"1430","99.2"
"1435","99.2"
"1440","99.4"
"1445","99.2"
"1450","99.2"
"1455","99.2"
"1460","99.2"
"1465","99.4"
"1470","99.2"
"1475","99.2"
"1480","99.2"
"1485","99.4"
"1490","99.2"
"1495","99.2"
"1500","99.2"
"1505","99.4"
"1510","99.2"
"1515","99.2"
"1520","99.2"
"1525","99.2"
"1530","99.0"
"1535","99.0"
"1540","99.2"
"1545","99.4"
"1550","99.2"
"1555","99.2"
"1560","99.2"
"1565","99.2"
"1570","99.4"
"1575","99.2"
"1580","99.0"
"1585","99.4"
"1590","99.0"
"1595","99.0"
"1600","99.2"
"1605","99.2"
"1610","99.2"
"1615","99.0"
"1620","99.2"
"1625","99.4"
"1630","99.2"
"1635","99.2"
"1640","99.2"
"1645","99.2"
"1650","99.2"
"1655","99.2"
"1660","99.2"
"1665","99.2"
"1670","99.2"
"1675","99.4"
"1680","99.2"
"1685","99.2"
"1690","99.2"
"1695","99.2"
"1700","99.4"
"1705","99.2"
"1710","99.2"
"1715","99.4"
"1720","99.2"
"1725","99.0"
"1730","99.2"
"1735","99.4"
"1740","99.2"
"1745","99.2"
"1750","99.2"
"1755","99.2"
"1760","99.4"
"1765","99.2"
"1770","99.2"
"1775","99.2"
"1780","99.2"
"1785","99.4"
"1790","99.2"
"1795","99.2"
"1800","99.2"
"1805","99.2"
"1810","99.4"
"1815","99.2"
"1820","99.2"
"1825","99.2"
"1830","99.4"
"1835","99.2"
"1840","99.2"
"1845","99.2"
"1850","99.2"
"1855","99.2"
"1860","99.2"
"1865","99.2"
"1870","99.2"
"1875","99.4"
"1880","99.2"
"1885","99.2"
