"# time","value"
"25","0.0"
"30","17.0"
"35","17.2"
"40","36.0"
"45","38.2"
"50","51.2"
"55","56.4"
"60","69.0"
"65","79.0"
"70","95.2"
"75","94.8"
"80","95.4"
"85","107.4"
"90","95.8"
"95","99.8"
"100","88.8"
"105","93.4"
"110","98.8"
"115","98.6"
"120","92.4"
"125","87.4"
"130","103.2"
"135","93.2"
"140","96.8"
"145","100.2"
"150","93.6"
"155","97.4"
"160","98.6"
"165","89.8"
"170","93.8"
"175","92.4"
"180","105.0"
"185","96.0"
"190","100.4"
"195","102.6"
"200","99.4"
"205","94.6"
"210","88.6"
"215","101.4"
"220","101.0"
"225","93.2"
"230","97.2"
"235","95.2"
"240","89.8"
"245","95.6"
"250","89.8"
"255","105.2"
"260","85.0"
"265","99.6"
"270","100.0"
"275","94.8"
"280","107.6"
"285","106.0"
"290","95.0"
"295","88.8"
"300","90.8"
"305","87.4"
"310","100.2"
"315","95.8"
"320","92.6"
"325","91.0"
"330","94.0"
"335","98.2"
"340","95.4"
"345","103.2"
"350","99.0"
"355","102.4"
"360","101.8"
"365","101.8"
"370","94.0"
"375","100.0"
"380","95.4"
"385","91.4"
"390","87.0"
"395","87.8"
"400","87.4"
"405","95.4"
"410","97.2"
"415","98.4"
"420","96.8"
"425","91.0"
"430","94.0"
"435","100.0"
"440","111.6"
"445","104.2"
"450","105.0"
"455","98.8"
"460","102.6"
"465","108.2"
"470","92.0"
"475","107.8"
"480","100.6"
"485","104.2"
"490","96.2"
"495","103.6"
"500","103.4"
"505","99.8"
"510","108.0"
"515","97.8"
"520","101.2"
"525","103.8"
"530","107.2"
"535","94.2"
"540","91.8"
"545","106.4"
"550","98.4"
"555","94.6"
"560","99.6"
"565","98.0"
"570","105.0"
"575","93.4"
"580","108.4"
"585","96.8"
"590","98.6"
"595","101.2"
"600","101.0"
"605","99.4"
"610","105.0"
"615","101.4"
"620","110.2"
"625","100.0"
"630","98.8"
"635","96.4"
"640","99.4"
"645","89.0"
"650","95.8"
"655","101.2"
"660","102.0"
"665","101.8"
"670","97.6"
"675","89.2"
"680","91.8"
"685","102.8"
"690","93.4"
"695","99.8"
"700","99.4"
"705","102.4"
"710","92.4"
"715","101.6"
"720","102.6"
"725","108.8"
"730","103.8"
"735","95.2"
"740","104.0"
"745","96.6"
"750","92.8"
"755","102.4"
"760","97.8"
"765","95.2"
"770","102.2"
"775","103.6"
"780","108.0"
"785","101.0"
"790","99.8"
"795","97.0"
"800","95.0"
"805","108.0"
"810","103.6"
"815","105.8"
"820","96.8"
"825","109.4"
"830","96.6"
"835","109.8"
"840","92.2"
"845","88.6"
"850","90.0"
"855","96.6"
"860","92.2"
"865","111.6"
"870","107.2"
"875","104.4"
"880","93.0"
"885","84.6"
"890","91.4"
"895","107.8"
"900","109.8"
"905","104.0"
"910","105.4"
"915","104.8"
"920","115.2"
"925","107.0"
"930","94.0"
"935","109.0"
"940","103.0"
"945","101.6"
"950","100.6"
"955","100.6"
"960","90.2"
"965","96.8"
"970","104.2"
"975","101.8"
"980","91.2"
"985","106.6"
"990","101.2"
"995","95.4"
"1000","96.6"
"1005","98.2"
"1010","97.4"
"1015","104.6"
"1020","102.2"
"1025","94.2"
"1030","98.0"
"1035","107.8"
"1040","113.4"
"1045","109.4"
"1050","110.8"
"1055","112.8"
"1060","101.2"
"1065","115.0"
"1070","104.2"
"1075","97.4"
"1080","110.0"
"1085","95.8"
"1090","103.0"
"1095","108.0"
"1100","95.8"
"1105","96.4"
"1110","93.8"
"1115","96.2"
"1120","106.0"
"1125","96.8"
"1130","101.4"
"1135","93.6"
"1140","104.2"
"1145","104.8"
"1150","105.2"
"1155","95.8"
"1160","96.4"
"1165","95.2"
"1170","97.0"
"1175","104.4"
"1180","102.8"
"1185","98.6"
"1190","104.2"
"1195","104.4"
"1200","110.8"
"1205","102.6"
"1210","106.8"
"1215","100.4"
"1220","101.4"
"1225","100.2"
"1230","106.2"
"1235","107.0"
"1240","110.0"
"1245","108.8"
"1250","98.6"
"1255","102.6"
"1260","105.2"
"1265","106.8"
"1270","100.2"
"1275","113.2"
"1280","93.4"
"1285","100.0"
"1290","97.2"
"1295","100.6"
