"# time","value"
"25","0.0"
"30","50.6"
"35","53.4"
"40","94.4"
"45","116.0"
"50","99.2"
"55","106.0"
"60","100.8"
"65","104.0"
"70","109.6"
"75","107.6"
"80","110.6"
"85","131.0"
"90","108.6"
"95","103.2"
"100","96.2"
"105","101.4"
"110","97.8"
"115","99.6"
"120","97.8"
"125","100.8"
"130","96.8"
"135","101.4"
"140","98.6"
"145","99.4"
"150","98.2"
"155","99.4"
"160","98.4"
"165","98.8"
"170","98.0"
"175","97.8"
"180","99.6"
"185","97.4"
"190","101.6"
"195","98.8"
"200","98.6"
"205","99.4"
"210","98.2"
"215","99.6"
"220","97.2"
"225","97.6"
"230","102.4"
"235","95.2"
"240","100.2"
"245","101.0"
"250","98.8"
"255","97.0"
"260","101.2"
"265","98.8"
"270","97.6"
"275","99.6"
"280","98.8"
"285","98.6"
"290","98.4"
"295","99.8"
"300","96.2"
"305","101.8"
"310","98.2"
"315","97.6"
"320","100.8"
"325","96.4"
"330","101.6"
"335","95.4"
"340","102.2"
"345","99.0"
"350","97.6"
"355","100.2"
"360","99.4"
"365","98.8"
"370","96.4"
"375","100.4"
"380","99.4"
"385","99.2"
"390","98.6"
"395","99.2"
"400","93.8"
"405","103.6"
"410","98.8"
"415","90.4"
"420","106.2"
"425","100.4"
"430","98.6"
"435","98.2"
"440","99.8"
"445","98.8"
"450","98.6"
"455","99.2"
"460","98.4"
"465","97.2"
"470","95.6"
"475","104.0"
"480","99.2"
"485","99.0"
"490","97.6"
"495","100.0"
"500","99.0"
"505","97.4"
"510","100.4"
"515","99.0"
"520","93.8"
"525","104.0"
"530","98.2"
"535","99.2"
"540","99.6"
"545","98.8"
"550","97.2"
"555","100.6"
"560","98.0"
"565","98.8"
"570","100.0"
"575","98.4"
"580","98.8"
"585","99.0"
"590","98.4"
"595","99.6"
"600","97.2"
"605","100.2"
"610","99.2"
"615","98.8"
"620","98.6"
"625","99.2"
"630","98.0"
"635","98.6"
"640","98.2"
"645","99.6"
"650","100.4"
"655","98.6"
"660","98.6"
"665","99.4"
"670","99.2"
"675","98.2"
"680","99.0"
"685","99.6"
"690","99.2"
"695","98.2"
"700","99.4"
"705","97.6"
"710","100.2"
"715","99.0"
"720","90.6"
"725","107.6"
