# time,count
25,1
30,1
35,2
40,2
45,3
50,3
55,4
60,4
65,5
70,5
75,5
80,5
85,5
90,5
95,5
100,5
105,5
110,5
115,5
120,5
125,5
130,5
135,5
140,5
145,5
150,5
155,5
160,5
165,5
170,5
175,5
180,5
185,5
190,5
195,5
200,5
205,5
210,5
215,5
220,5
225,5
230,5
235,5
240,5
245,5
250,5
255,5
260,5
265,5
270,5
275,5
280,5
285,5
290,5
295,5
300,5
305,5
310,5
315,5
320,5
325,5
330,5
335,5
340,5
345,5
350,5
355,5
360,5
365,5
370,5
375,5
380,5
385,5
390,5
395,5
400,5
405,5
410,5
415,5
420,5
425,5
430,5
435,5
440,5
445,5
450,5
455,5
460,5
465,5
470,5
475,5
480,5
485,5
490,5
495,5
500,5
505,5
510,5
515,5
520,5
525,5
530,5
535,5
540,5
545,5
550,5
555,5
560,5
565,5
570,5
575,5
580,5
585,5
590,5
595,5
600,5
605,5
610,5
615,5
620,5
625,5
630,5
635,5
640,5
645,5
650,5
655,5
660,5
665,5
670,5
675,5
680,5
685,5
690,5
695,5
700,5
705,5
710,5
715,5
720,5
725,5
730,5
735,5
740,5
745,5
750,5
755,5
760,5
765,5
770,5
775,5
780,5
785,5
790,5
795,5
800,5
805,5
810,5
815,5
820,5
825,5
830,5
835,5
840,5
845,5
850,5
855,5
860,5
865,5
870,5
875,5
880,5
885,5
890,5
895,5
900,5
905,5
910,5
915,5
920,5
925,5
930,5
935,5
940,5
945,5
950,5
955,5
960,5
965,5
970,5
975,5
980,5
985,5
990,5
995,5
1000,5
1005,5
1010,5
1015,5
1020,5
1025,5
1030,5
1035,5
1040,5
1045,5
1050,5
1055,5
1060,5
1065,5
1070,5
1075,5
1080,5
1085,5
1090,5
1095,5
1100,5
1105,5
1110,5
1115,5
1120,5
1125,5
1130,5
1135,5
1140,5
1145,5
1150,5
1155,5
1160,5
1165,5
1170,5
1175,5
1180,5
1185,5
1190,5
1195,5
1200,5
1205,5
1210,5
1215,5
1220,5
1225,5
1230,5
1235,5
1240,5
1245,5
1250,5
1255,5
1260,5
1265,5
1270,5
1275,5
1280,5
1285,5
1290,5
1295,5
1300,5
1305,5
1310,5
1315,5
1320,5
1325,5
1330,5
1335,5
1340,5
1345,5
1350,5
1355,5
1360,5
1365,5
1370,5
1375,5
1380,5
1385,5
1390,5
1395,5
1400,5
1405,5
1410,5
1415,5
1420,5
1425,5
1430,5
1435,5
1440,5
1445,5
1450,5
1455,5
1460,5
1465,5
1470,5
1475,5
1480,5
1485,5
1490,5
1495,5
1500,5
1505,5
1510,5
1515,5
1520,5
1525,5
1530,5
1535,5
1540,5
1545,5
1550,5
1555,5
1560,5
1565,5
1570,5
1575,5
1580,5
1585,5
1590,5
1595,5
1600,5
1605,5
1610,5
1615,5
1620,5
1625,5
1630,5
1635,5
1640,5
1645,5
1650,5
1655,5
1660,5
1665,5
1670,5
1675,5
1680,5
1685,5
1690,5
1695,5
1700,5
1705,5
1710,5
1715,5
1720,5
1725,5
1730,5
1735,5
1740,5
1745,5
1750,5
1755,5
1760,5
1765,5
1770,5
1775,5
1780,5
1785,5
1790,5
1795,5
1800,5
1805,5
1810,5
1815,5
1820,5
1825,5
1830,5
1835,5
1840,5
1845,5
1850,5
1855,5
1860,5
1865,5
1870,5
1875,5
1880,5
1885,5
1890,5
1895,5
1900,5
1905,5
1910,5
1915,5
1920,5
1925,5
1930,5
1935,5
1940,5
1945,5
1950,5
1955,5
1960,5
1965,5
1970,5
1975,5
1980,5
1985,5
1990,5
1995,5
2000,5
2005,5
2011,5
2016,5
2021,5
2026,5
2031,5
2036,5
2041,5
2046,5
2051,5
2056,5
2061,5
2066,5
2071,5
2076,5
2081,5
2086,5
2091,5
2096,5
2101,5
2106,5
2111,5
2116,5
2121,5
2126,5
2131,5
2136,5
2141,5
2146,5
2151,5
2156,5
2161,5
2166,5
2171,5
2176,5
2181,5
2186,5
2191,5
2196,5
2201,5
2206,5
2211,5
2216,5
2221,5
2226,5
2231,5
2236,5
2241,5
2246,5
2251,5
2256,5
2261,5
2266,5
2271,5
2276,5
2281,5
2286,5
2291,5
2296,5
2301,5
2306,5
2311,5
2316,5
2321,5
2326,5
2331,5
2336,5
2341,5
2346,5
2351,5
2356,5
2361,5
2366,5
2371,5
2376,5
2381,5
2386,5
2391,5
2396,5
2401,5
2406,5
2411,5
2416,5
2421,5
2426,5
2431,5
2436,5
2441,5
2446,5
2451,5
2456,5
2461,5
2466,5
2471,5
2476,5
2481,5
2486,5
2491,5
2496,5
2501,5
2506,5
2511,5
2516,5
2521,5
2526,5
2531,5
2536,5
2541,5
2546,5
2551,5
2556,5
2561,5
2566,5
2571,5
2576,5
2581,5
2586,5
2591,5
2596,5
2601,5
2606,5
2611,5
2616,5
2621,5
2626,5
2631,5
2636,5
2641,5
2646,5
2651,5
2656,5
2661,5
2666,5
2671,5
2676,5
2681,5
2686,5
2691,5
2696,5
2701,5
2706,5
2711,5
2716,5
2721,5
2726,5
2731,5
2736,5
2741,5
2746,5
2751,5
2756,5
2761,5
2766,5
2771,5
2776,5
2781,5
2786,5
2791,5
2796,5
2801,5
2806,5
2811,5
2816,5
2821,5
2826,5
2831,5
2836,5
2841,5
2846,5
2851,5
2856,5
2861,5
2866,5
2871,5
2876,5
2881,5
