"# time","value"
"25","0.0"
"30","111.4"
"35","98.8"
"40","99.0"
"45","99.0"
"50","99.0"
"55","98.8"
"60","99.0"
"65","98.8"
"70","98.8"
"75","98.8"
"80","98.8"
"85","98.8"
"90","98.6"
"95","99.0"
"100","98.8"
"105","98.6"
"110","98.8"
"115","98.8"
"120","98.6"
"125","99.0"
"130","98.8"
"135","99.0"
"140","98.8"
"145","99.0"
"150","99.0"
"155","98.8"
"160","98.8"
"165","98.8"
"170","99.0"
"175","98.8"
"180","99.0"
"185","98.8"
"190","99.0"
"195","98.8"
"200","98.8"
"205","99.0"
"210","99.0"
"215","98.8"
"220","98.8"
"225","99.0"
"230","99.0"
"235","98.8"
"240","98.8"
"245","99.0"
"250","98.8"
"255","99.0"
"260","99.0"
"265","98.8"
"270","98.6"
"275","99.0"
"280","99.0"
"285","98.8"
"290","99.0"
"295","98.8"
"300","99.0"
"305","98.8"
"310","99.0"
"315","99.0"
"320","98.8"
"325","99.0"
"330","99.0"
"335","98.8"
"340","99.0"
"345","98.8"
"350","99.0"
"355","98.8"
"360","99.0"
"365","99.0"
"370","98.8"
"375","98.8"
"380","98.8"
"385","99.0"
"390","99.0"
"395","99.0"
"400","98.8"
"405","98.8"
"410","98.8"
"415","99.0"
"420","98.8"
"425","98.8"
"430","98.8"
"435","98.4"
"440","99.4"
"445","98.8"
"450","99.0"
"455","98.8"
"460","99.0"
"465","98.8"
"470","98.8"
"475","99.0"
"480","98.8"
"485","99.0"
"490","98.8"
"495","99.0"
"500","99.0"
"505","99.0"
"510","98.8"
"515","98.8"
"520","98.8"
"525","99.0"
"530","99.0"
"535","98.8"
"540","99.0"
"545","99.0"
"550","98.8"
"555","99.0"
"560","98.8"
"565","99.0"
"570","99.0"
"575","98.8"
"580","98.8"
"585","98.8"
"590","99.0"
"595","98.8"
"600","99.0"
"605","98.8"
"610","99.0"
"615","98.8"
"620","98.8"
"625","99.0"
"630","98.8"
"635","99.0"
"640","99.0"
"645","98.8"
"650","99.0"
"655","99.0"
"660","99.0"
"665","98.8"
"670","99.0"
"675","99.0"
"680","99.2"
"685","98.8"
"690","99.0"
"695","99.0"
"700","98.8"
"705","99.0"
"710","99.0"
"715","99.0"
"720","99.0"
"725","99.2"
"730","98.8"
"735","99.2"
"740","99.0"
"745","99.0"
"750","99.0"
"755","99.0"
"760","99.2"
"765","99.2"
"770","99.0"
"775","99.0"
"780","99.0"
"785","99.0"
"790","99.0"
"795","99.0"
"800","99.0"
"805","98.8"
"810","99.0"
"815","99.0"
"820","99.0"
"825","99.2"
"830","99.0"
"835","99.0"
"840","99.0"
"845","99.0"
"850","99.0"
"855","99.0"
"860","99.0"
"865","98.8"
"870","99.0"
"875","99.0"
"880","99.2"
"885","99.0"
"890","99.0"
"895","99.0"
"900","98.8"
"905","99.0"
"910","99.0"
"915","98.8"
"920","99.0"
"925","99.2"
"930","99.0"
"935","99.0"
"940","98.8"
"945","98.8"
"950","99.2"
"955","99.0"
"960","99.0"
"965","98.8"
"970","99.0"
"975","99.0"
"980","98.8"
"985","99.0"
"990","99.0"
"995","99.0"
"1000","99.0"
"1005","99.0"
"1010","99.0"
"1015","99.0"
"1020","98.8"
"1025","99.0"
"1030","99.0"
"1035","99.0"
"1040","99.0"
"1045","98.8"
"1050","99.0"
"1055","99.0"
"1060","98.8"
"1065","99.0"
"1070","99.2"
"1075","99.0"
"1080","99.0"
"1085","99.0"
"1090","99.0"
"1095","99.0"
"1100","99.0"
"1105","99.2"
"1110","99.0"
"1115","99.0"
"1120","99.2"
"1125","99.0"
"1130","99.0"
"1135","99.0"
"1140","98.8"
"1145","99.0"
"1150","99.2"
"1155","98.8"
"1160","99.2"
"1165","98.8"
"1170","99.0"
"1175","99.2"
"1180","99.0"
"1185","99.0"
"1190","99.2"
"1195","99.0"
"1200","99.0"
"1205","99.0"
"1210","99.0"
"1215","99.0"
"1220","99.0"
"1225","99.0"
"1230","99.0"
"1235","99.0"
"1240","99.0"
"1245","98.8"
"1250","99.2"
"1255","99.0"
"1260","99.0"
"1265","99.0"
"1270","99.0"
"1275","99.0"
"1280","99.0"
"1285","99.0"
"1290","99.0"
"1295","99.2"
"1300","99.0"
"1305","99.0"
"1310","99.0"
"1315","99.0"
"1320","99.0"
"1325","99.0"
"1330","99.0"
"1335","99.0"
"1340","99.2"
"1345","98.8"
"1350","99.0"
"1355","99.0"
"1360","99.0"
"1365","99.2"
"1370","99.0"
"1375","98.8"
"1380","99.0"
"1385","99.0"
"1390","99.0"
"1395","99.0"
"1400","99.0"
"1405","99.2"
"1410","99.0"
"1415","99.0"
"1420","99.0"
"1425","99.0"
"1430","99.0"
"1435","99.0"
"1440","99.0"
"1445","99.0"
"1450","99.0"
"1455","99.0"
"1460","99.0"
"1465","99.0"
"1470","99.0"
"1475","99.0"
"1480","99.0"
"1485","99.0"
"1490","99.0"
"1495","99.2"
"1500","99.0"
"1505","99.0"
"1510","99.2"
"1515","99.0"
"1520","99.2"
"1525","98.8"
"1530","99.0"
"1535","98.8"
"1540","99.2"
"1545","99.0"
"1550","99.0"
"1555","99.0"
"1560","99.0"
"1565","99.0"
"1570","99.0"
"1575","99.0"
"1580","99.2"
"1585","98.8"
"1590","99.2"
"1595","99.0"
"1600","98.8"
"1605","99.0"
"1610","99.2"
"1615","99.0"
"1620","99.0"
"1625","99.0"
"1630","99.2"
"1635","99.0"
"1640","98.8"
"1645","99.2"
"1650","99.0"
"1655","99.0"
"1660","99.0"
"1665","99.0"
"1670","99.2"
"1675","99.0"
"1680","99.2"
"1685","99.0"
"1690","99.0"
"1695","99.2"
"1700","99.0"
"1705","99.0"
"1710","99.2"
"1715","99.0"
"1720","99.2"
"1725","99.0"
"1730","99.0"
"1735","99.0"
"1740","99.0"
"1745","99.2"
"1750","99.0"
"1755","98.8"
"1760","99.2"
"1765","99.0"
"1770","99.0"
"1775","99.0"
"1780","99.0"
"1785","99.0"
"1790","99.0"
"1795","99.0"
"1800","99.2"
"1805","99.0"
"1810","99.0"
"1815","98.8"
"1820","99.2"
"1825","98.8"
"1830","99.0"
"1835","99.0"
"1840","99.0"
"1845","99.0"
"1850","99.0"
"1855","99.0"
"1860","98.8"
"1865","99.0"
"1870","99.0"
"1875","99.0"
"1880","99.0"
"1885","98.8"
"1890","99.0"
"1895","99.0"
"1900","99.0"
"1905","99.2"
"1910","99.0"
"1915","99.0"
"1920","99.0"
"1925","99.2"
"1930","99.0"
"1935","99.0"
"1940","99.0"
"1945","99.0"
"1950","99.0"
"1955","99.0"
"1960","99.0"
"1965","99.2"
"1970","99.0"
"1975","99.0"
"1980","99.2"
"1985","98.8"
"1990","99.0"
"1995","99.0"
"2000","99.2"
"2005","99.0"
"2011","99.0"
"2016","99.0"
"2021","99.2"
"2026","99.0"
"2031","99.0"
"2036","99.2"
"2041","98.8"
"2046","99.0"
"2051","99.0"
"2056","99.0"
"2061","98.8"
"2066","99.2"
"2071","98.8"
"2076","99.0"
"2081","99.0"
"2086","99.0"
"2091","98.8"
"2096","99.4"
"2101","99.0"
"2106","99.0"
"2111","99.0"
"2116","99.0"
"2121","99.0"
"2126","98.8"
"2131","99.2"
"2136","98.8"
"2141","99.0"
"2146","99.0"
"2151","99.0"
"2156","99.0"
"2161","98.8"
"2166","98.8"
"2171","99.0"
"2176","99.0"
"2181","99.0"
"2186","99.0"
"2191","99.0"
"2196","99.0"
"2201","99.0"
"2206","99.0"
"2211","99.0"
"2216","99.0"
"2221","99.2"
"2226","99.0"
"2231","98.8"
"2236","99.0"
"2241","99.0"
"2246","99.0"
"2251","99.0"
"2256","99.0"
"2261","99.0"
"2266","99.2"
"2271","99.0"
"2276","99.0"
"2281","99.2"
"2286","99.0"
"2291","98.8"
"2296","99.0"
"2301","99.2"
"2306","99.0"
"2311","99.0"
"2316","99.0"
"2321","99.2"
"2326","99.0"
"2331","99.0"
"2336","99.0"
"2341","99.0"
"2346","99.0"
"2351","99.0"
"2356","99.0"
"2361","99.0"
"2366","99.0"
"2371","99.0"
"2376","99.0"
"2381","99.0"
"2386","99.0"
"2391","98.8"
"2396","99.0"
"2401","99.0"
"2406","98.8"
"2411","99.0"
"2416","99.0"
"2421","98.8"
"2426","99.2"
"2431","99.0"
"2436","99.0"
"2441","99.2"
