# time,value
25,0.0
30,0.9950738916256158
35,0.9959677419354839
40,0.997872340425532
45,0.9978165938864629
50,0.9980119284294234
55,0.9980582524271845
60,0.9978070175438597
65,0.9980314960629921
70,0.9981167608286252
75,0.9979253112033195
80,0.997979797979798
85,0.9978902953586498
90,0.998220640569395
95,0.998165137614679
100,0.9982332155477032
105,0.9981916817359855
110,0.9982078853046595
115,0.9978902953586498
120,0.9980392156862745
125,0.9979166666666667
130,0.9980694980694981
135,0.998019801980198
140,0.998019801980198
145,0.9980237154150198
150,0.9980582524271845
155,0.9981818181818182
160,0.998272884283247
165,0.9981981981981982
170,0.9980430528375733
175,0.997920997920998
180,0.9980276134122288
185,0.9979959919839679
190,0.997979797979798
195,0.997920997920998
200,0.9978902953586498
205,0.9978070175438597
210,0.9979959919839679
215,0.9978768577494692
220,0.9977272727272727
225,0.9980544747081712
230,0.9983079526226735
235,0.9981343283582089
240,0.9979674796747967
245,0.997979797979798
250,0.9979423868312757
255,0.998003992015968
260,0.9978768577494692
265,0.9976470588235294
270,0.9977011494252873
275,0.9978260869565218
280,0.9977578475336323
285,1.0
290,0.9954954954954955
295,0.9981481481481481
300,0.9981447124304267
305,0.9982517482517482
310,0.9981684981684982
315,1.0
320,0.9960861056751468
325,0.9980237154150198
330,0.9981167608286252
335,0.9979338842975206
340,0.9980916030534351
345,0.9979253112033195
350,0.9980314960629921
355,0.998019801980198
360,0.9981024667931688
365,0.998
370,0.9979959919839679
375,0.9979550102249489
380,0.9979338842975206
385,0.9980506822612085
390,0.9979757085020243
395,0.9979674796747967
400,0.9977678571428571
405,0.9981785063752276
410,0.9979919678714859
415,1.0
420,0.996078431372549
425,0.9979716024340771
430,0.9979919678714859
435,0.9979633401221996
440,1.0
445,0.9959677419354839
450,1.0
455,0.9960079840319361
460,1.0
465,0.9959758551307847
470,0.9979338842975206
475,1.0
480,0.9958333333333333
485,0.9979959919839679
490,1.0
495,0.9961759082217974
500,0.9979550102249489
505,0.998
510,0.9978118161925602
515,0.9981167608286252
520,1.0
525,0.9958246346555324
530,0.998046875
535,0.998
540,0.9979757085020243
545,0.9978260869565218
550,0.9981132075471698
555,0.9979123173277662
560,0.998046875
565,0.9979959919839679
570,0.9979674796747967
575,0.9979757085020243
580,0.9979919678714859
585,0.9979838709677419
590,0.9978902953586498
595,0.9979838709677419
600,0.9976798143851509
605,0.9979591836734694
610,0.9980694980694981
615,0.998019801980198
620,0.9980506822612085
625,0.9980988593155894
630,0.9979757085020243
635,0.9979123173277662
640,0.998062015503876
645,0.997979797979798
650,0.9977777777777778
655,1.0
660,0.9958932238193019
665,0.9978165938864629
670,0.9981949458483754
675,0.997979797979798
680,0.9979716024340771
685,0.997979797979798
690,0.997979797979798
