# time,value
5,0.0
10,1.0
15,1.0
20,1.0
25,1.0
30,1.0
35,9.357340720221607
40,9.147916666666667
45,9.030864197530864
50,9.069246435845214
55,9.212678936605316
60,9.15071283095723
65,9.162217659137577
70,9.100204498977504
75,9.077709611451942
80,9.032719836400817
85,9.036659877800407
90,9.047131147540984
95,9.061099796334013
100,9.161224489795918
105,8.9979633401222
110,9.164969450101832
115,9.107505070993914
120,9.140816326530611
125,9.115618661257606
130,9.518046709129512
135,9.085192697768763
140,9.117647058823529
145,9.125760649087221
150,9.213849287169042
155,9.109311740890687
160,9.089613034623218
165,8.971602434077079
170,9.024439918533606
175,9.038775510204081
180,8.935091277890466
185,9.020325203252032
190,9.004056795131845
195,8.965447154471544
200,9.010141987829615
205,9.485106382978723
210,8.979757085020243
215,8.94908350305499
220,8.886409736308316
225,9.052953156822811
230,8.989858012170385
235,9.022403258655805
240,9.038539553752535
245,8.997967479674797
250,8.864097363083165
255,9.136456211812627
260,8.977687626774848
265,9.083333333333334
270,9.032454361054766
275,9.190669371196755
280,9.665217391304347
285,9.010121457489879
290,9.024390243902438
295,8.945344129554655
300,8.977596741344195
305,8.86815415821501
310,9.012219959266803
315,8.90872210953347
320,9.262195121951219
325,9.032586558044807
330,9.115384615384615
335,9.05691056910569
340,9.05668016194332
345,9.121951219512194
350,9.06530612244898
355,8.993927125506072
360,9.093877551020409
365,9.103869653767822
370,9.057494866529774
375,9.912854030501089
380,9.126016260162602
385,9.083503054989817
390,8.969574036511156
395,8.955284552845528
400,8.914634146341463
405,8.888438133874239
410,9.034552845528456
415,9.044806517311608
420,8.955284552845528
425,9.083333333333334
430,9.028513238289205
435,9.028571428571428
440,9.114052953156822
445,9.091649694501019
450,8.846938775510203
455,9.993273542600896
460,8.918533604887983
465,9.008130081300813
470,9.022403258655805
475,9.101626016260163
480,9.05691056910569
485,9.073170731707316
490,9.09959349593496
495,9.01840490797546
500,9.030549898167006
505,9.114052953156822
510,8.948979591836734
515,8.959183673469388
520,9.016293279022403
525,10.15261958997722
530,9.026422764227643
535,9.085365853658537
540,9.042682926829269
545,9.124236252545824
550,8.987780040733197
555,8.975560081466394
560,9.069246435845214
565,9.034623217922608
570,9.206967213114755
575,9.130081300813009
580,9.20204081632653
585,9.119918699186991
590,9.136178861788618
595,9.06910569105691
600,11.205882352941176
605,9.178498985801218
610,9.044624746450305
615,8.961303462321792
620,9.012195121951219
625,9.016260162601625
630,8.981670061099797
635,8.93265306122449
640,8.979757085020243
645,9.177189409368635
650,9.04887983706721
655,8.995918367346938
660,9.059548254620124
665,9.128309572301426
670,9.193415637860083
675,9.167689161554192
680,9.169042769857434
685,9.171306209850107
