"# time","value"
"5","0.0"
"10","0.0"
"15","0.0"
"20","0.0"
"25","4.4"
"30","6.0"
"35","5.8"
"40","6.8"
"45","6.0"
"50","6.0"
"55","6.0"
"60","6.8"
"65","7.6"
"70","6.8"
"75","7.6"
"80","7.0"
"85","6.6"
"90","5.8"
"95","6.8"
"100","8.0"
"105","7.6"
"110","8.8"
"115","7.6"
"120","5.8"
"125","5.8"
"130","6.0"
"135","6.6"
"140","7.4"
"145","7.4"
"150","6.2"
"155","6.6"
"160","6.6"
"165","7.6"
"170","5.8"
"175","7.6"
"180","6.4"
"185","6.8"
"190","6.2"
"195","7.4"
"200","8.0"
"205","7.8"
"210","7.6"
"215","8.6"
"220","7.2"
"225","7.4"
"230","9.0"
"235","6.0"
"240","6.0"
"245","7.6"
"250","4.4"
"255","7.6"
"260","6.2"
"265","6.2"
"270","6.2"
"275","7.0"
"280","7.6"
"285","5.2"
"290","6.2"
"295","6.0"
"300","5.6"
"305","6.4"
"310","5.8"
"315","6.8"
"320","7.2"
"325","6.0"
"330","5.2"
"335","5.6"
"340","6.0"
"345","6.0"
"350","5.6"
"355","5.0"
"360","6.4"
"365","7.0"
"370","7.0"
"375","6.6"
"380","6.0"
"385","7.2"
"390","6.8"
"395","5.6"
"400","5.6"
"405","6.2"
"410","6.4"
"415","6.6"
"420","6.0"
"425","6.0"
"430","6.0"
"435","6.4"
"440","5.6"
"445","5.0"
"450","5.2"
"455","5.8"
"460","6.4"
"465","6.0"
"470","5.6"
"475","5.8"
"480","5.2"
"485","7.8"
"490","6.4"
"495","6.2"
"500","5.2"
"505","5.6"
"510","5.8"
"515","5.2"
"520","4.8"
"525","6.4"
"530","5.4"
"535","6.0"
"540","6.0"
"545","6.4"
"550","6.4"
"555","4.8"
"560","5.0"
"565","4.8"
"570","5.4"
"575","4.8"
"580","5.2"
"585","5.4"
"590","5.6"
"595","6.8"
"600","5.4"
"605","7.2"
"610","6.2"
"615","6.0"
"620","5.2"
"625","5.6"
"630","6.4"
"635","5.4"
"640","7.4"
"645","5.4"
"650","6.6"
"655","6.6"
"660","5.2"
"665","6.2"
"670","5.6"
"675","4.8"
"680","6.0"
"685","5.6"
"690","6.2"
"695","5.2"
"700","5.6"
"705","5.4"
"710","6.8"
"715","7.6"
"720","6.6"
"725","5.2"
"730","5.2"
"735","6.2"
"740","7.0"
"745","6.0"
"750","6.2"
"755","6.4"
"760","6.0"
"765","5.6"
"770","7.0"
"775","6.6"
"780","7.6"
"785","7.2"
"790","7.4"
"795","7.0"
"800","7.4"
"805","7.0"
"810","7.2"
"815","6.2"
"820","7.6"
"825","5.6"
"830","5.4"
"835","5.6"
"840","6.8"
"845","5.4"
"850","5.6"
"855","6.6"
"860","7.4"
"865","7.6"
"870","6.2"
"875","8.0"
"880","6.8"
"885","7.2"
"890","7.0"
"895","7.2"
"900","6.8"
"905","6.6"
"910","6.6"
"915","6.6"
"920","6.4"
"925","6.2"
"930","7.2"
"935","8.8"
"940","8.2"
"945","7.0"
"950","6.4"
"955","7.2"
"960","6.4"
"965","7.2"
"970","6.2"
"975","5.8"
"980","6.6"
"985","6.6"
"990","7.2"
"995","6.8"
"1000","7.6"
"1005","7.2"
"1010","7.2"
"1015","6.2"
"1020","7.0"
"1025","6.8"
"1030","6.8"
"1035","7.2"
"1040","6.6"
"1045","7.2"
"1050","5.6"
"1055","6.6"
"1060","6.4"
"1065","6.2"
"1070","7.4"
"1075","6.0"
"1080","6.0"
"1085","7.2"
"1090","6.0"
"1095","6.0"
"1100","6.6"
"1105","6.0"
"1110","6.4"
"1115","6.4"
"1120","6.6"
"1125","5.6"
"1130","6.6"
"1135","6.8"
"1140","5.4"
"1145","5.4"
"1150","6.6"
"1155","5.8"
"1160","5.6"
"1165","5.6"
"1170","5.4"
"1175","6.6"
"1180","6.6"
"1185","6.2"
"1190","5.8"
"1195","6.4"
"1200","5.6"
"1205","6.2"
"1210","6.0"
"1215","7.8"
"1220","5.4"
"1225","6.0"
"1230","5.2"
"1235","6.2"
"1240","5.6"
"1245","5.8"
"1250","6.2"
"1255","5.8"
"1260","7.0"
"1265","5.0"
"1270","5.2"
"1275","5.8"
"1280","4.8"
"1285","8.0"
"1290","9.2"
"1295","7.8"
"1300","5.8"
"1305","5.6"
"1310","5.6"
"1315","5.8"
"1320","5.4"
"1325","6.0"
"1330","6.0"
"1335","5.2"
"1340","6.4"
"1345","5.8"
"1350","6.0"
"1355","6.2"
"1360","6.4"
"1365","5.8"
"1370","6.6"
"1375","6.6"
"1380","5.6"
"1385","7.0"
"1390","6.2"
"1395","5.6"
"1400","7.2"
"1405","5.6"
"1410","6.4"
"1415","6.6"
"1420","7.2"
"1425","7.0"
"1430","6.2"
"1435","5.8"
"1440","6.8"
"1445","6.4"
"1450","6.0"
"1455","6.0"
"1460","7.4"
"1465","6.6"
"1470","5.6"
"1475","7.0"
"1480","6.2"
"1485","6.2"
"1490","6.2"
"1495","5.8"
"1500","5.8"
"1505","6.4"
"1510","6.0"
"1515","6.4"
"1520","6.6"
"1525","6.2"
"1530","6.6"
"1535","5.8"
"1540","6.0"
"1545","6.4"
"1550","6.6"
"1555","5.8"
"1560","6.6"
"1565","6.0"
"1570","6.4"
"1575","5.8"
"1580","6.0"
"1585","6.4"
"1590","5.6"
"1595","6.6"
"1600","6.2"
"1605","6.4"
"1610","6.6"
"1615","6.6"
"1620","5.8"
"1625","7.6"
"1630","6.6"
"1635","5.8"
"1640","5.8"
"1645","7.4"
"1650","6.0"
"1655","6.8"
"1660","6.2"
"1665","6.2"
"1670","7.0"
"1675","6.2"
"1680","6.0"
"1685","6.0"
"1690","5.6"
"1695","7.0"
"1700","6.6"
"1705","6.8"
"1710","6.2"
"1715","6.0"
"1720","7.2"
"1725","6.8"
"1730","7.4"
"1735","5.6"
"1740","7.0"
"1745","6.8"
"1750","7.0"
"1755","7.2"
"1760","7.0"
"1765","6.8"
"1770","6.4"
"1775","7.4"
"1780","6.0"
"1785","6.6"
"1790","5.4"
"1795","6.4"
"1800","6.6"
"1805","6.8"
"1810","6.6"
"1815","7.0"
"1820","6.8"
"1825","6.8"
"1830","6.4"
"1835","6.8"
"1840","6.6"
"1845","6.2"
"1850","6.8"
"1855","6.6"
"1860","4.8"
"1865","6.0"
"1870","5.8"
"1875","6.2"
"1880","5.4"
"1885","6.0"
